policy,step,nearest_idx,start_centerline_idx,cumulative_progress_idx,cumulative_progress_m,lap_progress_ratio,x,y,yaw,actual_speed_mps,actual_speed_mps_obs,actual_speed_index,rule_speed_mps_obs,cte,heading_error,curv_short_abs,curv_mid_abs,curv_long_abs,upcoming_curvature_abs,previous_delta_speed_mps_obs,correction_action,raw_delta_speed_mps,raw_assist_ratio,assist_ratio,assist_gain,rl_gate_enabled,rl_gate_scale,rl_gate_good_count,rl_gate_bad_count,delta_speed_mps,rule_speed_mps,rule_speed_index,speed_index_correction,requested_speed_mps,requested_speed_index,executed_speed_index,target_speed_mps,steering_rad,reward,reward_progress,reward_lap,reward_early_finish,penalty_tracking,penalty_curvature_speed_section,penalty_target_speed_smoothness,penalty_residual_smoothness,penalty_residual_excess,residual_excess_mps,penalty_time,penalty_crash,penalty_timeout,reward_curvature_section_abs,lap_completed,crashed,timeout
model,10,3911,3909,2.0,0.06000118764199891,0.00017551557700745942,0.04176977136297115,-0.0009226446908307104,0.004905711919378148,0.8776858734936611,-0.013590458780527115,0.24444444444444452,0.9983043670654297,0.603689968585968,-0.2613503932952881,0.0006591423298232257,0.000866370799485594,0.0011422192910686135,0.000866370799485594,0.05079978331923485,0.07675826549530029,0.30675251271306087,0.0511977630853653,0.0511977630853653,1.0,True,1.0,0,0,0.30675251271306087,5.991521781949591,0.5546135313277323,0.03408361252367343,6.298274294662652,0.5886971438514057,0.24444444444444452,3.2000000000000006,-0.08624170821480291,-0.5765140426845872,0.0,0.0,0.0,0.5482895731925965,8.517634436714995e-05,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008318002379604484,False,False,False
model,11,3911,3909,2.0,0.06000118764199891,0.00017551557700745942,0.05100867554334222,-0.0014213666776615188,0.0019713532818285244,0.9727858734936611,-0.0030237918253988028,0.2666666666666668,0.9983043670654297,0.6007778644561768,-0.26428472995758057,0.0006591423298232257,0.000866370799485594,0.0011422192910686135,0.000866370799485594,0.05119776353240013,0.07725760340690613,0.30874803929367856,0.05153082147240639,0.05153082147240639,1.0,True,1.0,0,0,0.30874803929367856,5.991521781949591,0.5546135313277323,0.03430533769929762,6.300269821243269,0.58891886902703,0.2666666666666668,3.400000000000001,-0.07472008981211992,-0.5749062005973092,0.0,0.0,0.0,0.5466934740543365,9.615610750822788e-05,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008318002379604484,False,False,False
model,12,3911,3909,2.0,0.06000118764199891,0.00017551557700745942,0.06119673275202173,-0.001979929447200155,6.2819148883550175,1.0678858734936612,0.007542874664068222,0.288888888888889,0.9983043670654297,0.5975582599639893,-0.2675265073776245,0.0006591423298232257,0.000866370799485594,0.0011422192910686135,0.000866370799485594,0.05153082311153412,0.07770603895187378,0.3105401424544398,0.05182992798089981,0.05182992798089981,1.0,True,1.0,0,0,0.3105401424544398,5.991521781949591,0.5546135313277323,0.03450446027271553,6.302061924404031,0.5891179916004479,0.288888888888889,3.600000000000001,-0.0643513011148328,-0.5731407234044099,0.0,0.0,0.0,0.5449282348155975,0.00010780131083967417,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008318002379604484,False,False,False
model,13,3912,3909,3.0,0.09000178146299836,0.00026327336551118914,0.07233502797714665,-0.002578260975118588,6.278725640466946,1.1629858734936611,0.01810954138636589,0.3111111111111112,0.9982877969741821,0.594050407409668,-0.2706979513168335,0.0006660539074800909,0.0008732738206163049,0.001149107702076435,0.0008732738206163049,0.051829926669597626,0.07802446186542511,0.3118126702819904,0.05204231606423855,0.05204231606423855,1.0,True,1.0,0,0,0.3118126702819904,5.991521781949591,0.5546135313277323,0.03464585225355449,6.3033344522315815,0.5892593835812868,0.3111111111111112,3.800000000000001,-0.050859862723392664,-0.42110728940444664,0.15000296910499727,0.0,0.0,0.5429148137569428,0.00012110892333252633,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008387044552114007,False,False,False
model,14,3912,3909,3.0,0.09000178146299836,0.00026327336551118914,0.08442464165365135,-0.0031954070737526823,6.275709182605792,1.258085873493661,0.02867620810866356,0.3333333333333334,0.9982877969741821,0.5902742147445679,-0.27371442317962646,0.0006660539074800909,0.0008732738206163049,0.001149107702076435,0.0008732738206163049,0.052042316645383835,0.07828803360462189,0.31286167640354806,0.0522181184142828,0.0522181184142828,1.0,True,1.0,0,0,0.31286167640354806,5.991439100149068,0.5546043444610076,0.034762408489283116,6.3043007765526164,0.5893667529502907,0.3333333333333334,4.000000000000001,-0.042708706814704726,-0.5688437011259102,0.0,0.0,0.0,0.5406479775905609,0.00013419271283382416,0.00799999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.0008387044552114007,False,False,False
model,15,3913,3909,4.0,0.12000237528399782,0.00035103115401491884,0.09746408462627529,-0.0038597935619111502,6.272555722963659,1.353185873493661,0.03924287483096123,0.3555555555555557,0.9982712864875793,0.5862025022506714,-0.2768498659133911,0.0006729651940986514,0.0008801765507087111,0.0011559956474229693,0.0008801765507087111,0.05221811681985855,0.07854357361793518,0.3138828883726358,0.05238856360316277,0.05238856360316277,1.0,True,1.0,0,0,0.3138828883726358,5.991439100149068,0.5546043444610076,0.03487587648584842,6.305321988521704,0.5894802209468559,0.3555555555555557,4.200000000000001,-0.04197989338321849,-0.4163803203053516,0.15000296910499727,0.0,0.0,0.5381744682788849,0.0001491653153558985,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008456083636955693,False,False,False
model,16,3913,3909,4.0,0.12000237528399782,0.00035103115401491884,0.11145431551004081,-0.004552180901866399,6.26959638094868,1.448285873493661,0.049809541553258896,0.37777777777777793,0.9982712864875793,0.5818538665771484,-0.27980920672416687,0.0006729651940986514,0.0008801765507087111,0.0011559956474229693,0.0008801765507087111,0.05238856375217438,0.0787009596824646,0.31450750873711625,0.05249354010820389,0.05249354010820389,1.0,True,1.0,0,0,0.31450750873711625,5.991356423834784,0.5545951582038648,0.034945278748568474,6.3058639325719,0.5895404369524333,0.37777777777777793,4.400000000000001,-0.03777737311829338,-0.5636358464987363,0.0,0.0,0.0,0.5354353949427605,0.00016370977921146234,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008456083636955693,False,False,False
model,17,3913,3909,4.0,0.12000237528399782,0.00035103115401491884,0.1263963095213064,-0.005251613605711227,6.266970199394929,1.543385873493661,0.060376208275556564,0.40000000000000013,0.9982712864875793,0.5772480368614197,-0.2824353873729706,0.0006729651940986514,0.0008801765507087111,0.0011559956474229693,0.0008801765507087111,0.052493538707494736,0.07883407175540924,0.31503945582662524,0.05258232586085797,0.05258232586085797,1.0,True,1.0,0,0,0.31503945582662524,5.991356423834784,0.5545951582038648,0.03500438398073614,6.306395879661409,0.589599542184601,0.40000000000000013,4.600000000000001,-0.03709118783742862,-0.5606172820755653,0.0,0.0,0.0,0.5324072763323784,0.0001789307297579826,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008456083636955693,False,False,False
model,18,3914,3909,5.0,0.15000296910499727,0.00043878894251864854,0.14228874075079948,-0.005985298346843761,6.264351861478104,1.638485873493661,0.07094287127256393,0.4222222222222224,0.9982547760009766,0.5723593831062317,-0.28503549098968506,0.0006798762478865683,0.0008870789315551519,0.0011628831271082163,0.0008870789315551519,0.05258232727646828,0.07899050414562225,0.3156645963780263,0.05268666626513004,0.05268666626513004,1.0,True,1.0,0,0,0.3156645963780263,5.991356423834784,0.5545951582038648,0.03507384404200292,6.30702102021281,0.5896690022458677,0.4222222222222224,4.800000000000002,-0.03324219325265546,-0.40737634802475164,0.15000296910499727,0.0,0.0,0.5291463792324067,0.00019641875584694768,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008525119611412656,False,False,False
model,19,3915,3909,6.0,0.18000356292599673,0.0005265467310223783,0.15913181219729267,-0.006748575439664588,6.261885182437245,1.733585873493661,0.0815095379948616,0.44444444444444464,0.998238205909729,0.5671920776367188,-0.28748375177383423,0.0006867870688438416,0.0008939809631556273,0.0011697703739628196,0.0008939809631556273,0.0526866652071476,0.07907883822917938,0.31601323958965755,0.05274558509886265,0.05274558509886265,1.0,True,1.0,0,0,0.31601323958965755,5.991273753004054,0.5545859725560061,0.03511258217662862,6.307286992593712,0.5896985547326347,0.44444444444444464,5.000000000000002,-0.03270998901817164,-0.4038571063509298,0.15000296910499727,0.0,0.0,0.5256246000528335,0.00021485381128708958,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008594152451483577,False,False,False
model,20,3915,3909,6.0,0.18000356292599673,0.0005265467310223783,0.1769243907865869,-0.007566267283055944,6.259333003345599,1.8286858734936609,0.09207620471715927,0.4666666666666669,0.998238205909729,0.5617228150367737,-0.2900359332561493,0.0006867870688438416,0.0008939809631556273,0.0011697703739628196,0.0008939809631556273,0.05274558439850807,0.0791262686252594,0.31619841712624797,0.05277722117304802,0.05277722117304802,1.0,True,1.0,0,0,0.31619841712624797,5.991191087713471,0.554576787523719,0.035133157458471995,6.307389504839719,0.589709944982191,0.4666666666666669,5.200000000000002,-0.029025762198711138,-0.5501306938517093,0.0,0.0,0.0,0.5218872353434563,0.0002323858822881161,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008594152451483577,False,False,False
model,21,3916,3909,7.0,0.21000415674699618,0.000614304519526108,0.1956668042867785,-0.008431125954290242,6.25687634366725,1.9237858734936608,0.10264287143945694,0.48888888888888915,0.9982216954231262,0.5559582710266113,-0.2924739718437195,0.0006936975987628102,0.0009008827619254589,0.0011766570387408137,0.0009008827619254589,0.05277721956372261,0.07908955216407776,0.31605169357780044,0.05275273129343987,0.05275273129343987,1.0,True,1.0,0,0,0.31605169357780044,5.991191087713471,0.554576787523719,0.035116854841977824,6.307242781291271,0.5896936423656968,0.48888888888888915,5.400000000000002,-0.028512317394857066,-0.39614333052612466,0.15000296910499727,0.0,0.0,0.517885109782219,0.00025261839104001425,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.000866318213443121,False,False,False
model,22,3916,3909,7.0,0.21000415674699618,0.000614304519526108,0.21535798013009355,-0.00936603012752007,6.254300329988355,2.018885873493661,0.11320953816175461,0.5111111111111114,0.9982216954231262,0.549876868724823,-0.2950499653816223,0.0006936975987628102,0.0009008827619254589,0.0011766570387408137,0.0009008827619254589,0.05275272950530052,0.07900290191173553,0.3157010726359775,0.052694935575127604,0.052694935575127604,1.0,True,1.0,0,0,0.3157010726359775,5.991108427979381,0.5545676031088201,0.03507789695955306,6.306809500615359,0.5896455000683732,0.5111111111111114,5.600000000000002,-0.02489372126966215,-0.541955892218409,0.0,0.0,0.0,0.513663986325264,0.000271677391735763,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.000866318213443121,False,False,False
model,23,3917,3909,8.0,0.24000475056799564,0.0007020623080298377,0.2359990707008632,-0.010346357475574344,6.251971536955967,2.113985873493661,0.12377620488405228,0.5333333333333337,0.9982051253318787,0.5435020327568054,-0.2973599433898926,0.0007006078958511353,0.0009077841532416642,0.0011835433542728424,0.0009077841532416642,0.052694935351610184,0.07882265746593475,0.314980803335749,0.05257471252977848,0.05257471252977848,1.0,True,1.0,0,0,0.314980803335749,5.991108427979381,0.5545676031088201,0.034997867037305445,6.306089231315131,0.5895654701461256,0.5333333333333337,5.8000000000000025,-0.02130821736679241,-0.38747447251232786,0.15000296910499727,0.0,0.0,0.5091416120529175,0.0002937514985353787,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008732208636604592,False,False,False
model,24,3918,3909,9.0,0.2700053443889951,0.0007898200965335674,0.2575913015587988,-0.011345977754698462,6.250095965448759,2.209085873493661,0.13434287905693054,0.5555555555555558,0.9981886148452759,0.5368586182594299,-0.29921644926071167,0.0007075179019011557,0.0009146852535195649,0.0011904292041435838,0.0009146852535195649,0.05257471278309822,0.07862746715545654,0.314196474566345,0.05244452059268952,0.05244452059268952,1.0,True,1.0,0,0,0.314196474566345,5.991025773818253,0.5545584193131392,0.03491071939626055,6.305222248384598,0.5894691387093998,0.5555555555555558,6.000000000000003,-0.01789996530582603,-0.38265044934534775,0.15000296910499727,0.0,0.0,0.5042910069227219,0.00031684434964195535,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008801231934498753,False,False,False
model,25,3918,3909,9.0,0.2700053443889951,0.0007898200965335674,0.28013367214077173,-0.012386191709557858,6.24835490675116,2.304185873493661,0.1449095457792282,0.5777777777777781,0.9981886148452759,0.5299264192581177,-0.30095750093460083,0.0007075179019011557,0.0009146852535195649,0.0011904292041435838,0.0009146852535195649,0.052444521337747574,0.07847754657268524,0.31359306359188105,0.05234452356398106,0.05234452356398106,1.0,True,1.0,0,0,0.31359306359188105,5.990943125283663,0.5545492361426292,0.034843673732431225,6.304536188875544,0.5893929098750604,0.5777777777777781,6.200000000000003,-0.01753116788707644,-0.5275538289557545,0.0,0.0,0.0,0.49918051064014435,0.0003383193555621324,0.008000000000000007,0.0,0.0,0.0,0.02,0.0,0.0,0.0008801231934498753,False,False,False
model,26,3919,3909,10.0,0.30000593820999455,0.0008775778850372971,0.30362664178832355,-0.013456938495433233,6.2468760460048856,2.399285873493661,0.15547621250152588,0.5893079862855779,0.9981721043586731,0.522715151309967,-0.302417129278183,0.0007144276751205325,0.0009215859463438392,0.0011973145883530378,0.0009215859463438392,0.05234452337026596,0.07828627526760101,0.3128287512865387,0.05221694560348988,0.05221694560348988,1.0,True,1.0,0,0,0.3128287512865387,5.990943125283663,0.5545492361426292,0.03475875014294874,6.3037718765702015,0.5893079862855779,0.5893079862855779,6.3037718765702015,-0.014374835001247489,-0.3683214436042227,0.15000296910499727,0.0,0.0,0.4937764033675194,0.0003524819927207603,0.004150875062807948,0.0,0.0,0.0,0.02,0.0,0.0,0.0008870252004970485,False,False,False
model,27,3920,3909,11.0,0.330006532030994,0.0009653356735410268,0.32806926774053596,-0.014578807125666546,6.245414591729053,2.494385873493661,0.16604287922382355,0.5892032595750378,0.9981555938720703,0.5152050852775574,-0.3038591146469116,0.0007213371573016047,0.0009284864063374698,0.0012041996233165264,0.0009284864063374698,0.052216947078704834,0.07807216048240662,0.31196885381154504,0.05207413104176522,0.05207413104176522,1.0,True,1.0,0,0,0.31196885381154504,5.990860482363795,0.5545400535959772,0.03466320597906056,6.30282933617534,0.5892032595750378,0.5892032595750378,6.30282933617534,-0.011378143670835207,-0.3585686828240485,0.15000296910499727,0.0,0.0,0.48812884688377384,0.0003551183328738321,3.7701615794460966e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0008939268824281134,False,False,False
model,28,3921,3909,12.0,0.36000712585199346,0.0010530934620447566,0.35346206045092887,-0.01574063183764963,6.244138699774409,2.5894858734936608,0.17660954594612122,0.589068374422625,0.9981390237808228,0.5074069499969482,-0.30511534214019775,0.0007282464066520333,0.0009353864588774741,0.0012110841926187277,0.0009353864588774741,0.0520741306245327,0.07779011130332947,0.31083752466946013,0.05188600423932076,0.05188600423932076,1.0,True,1.0,0,0,0.31083752466946013,5.990777845134165,0.5545308716815739,0.03453750274105113,6.301615369803625,0.589068374422625,0.589068374422625,6.301615369803625,-0.008425844982879854,-0.3526735515655923,0.15000296910499727,0.0,0.0,0.4822043955326081,0.0003577221022574006,4.8558654868600114e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009008282369331204,False,False,False
model,29,3922,3909,13.0,0.3900077196729929,0.0011408512505484863,0.3798041217512151,-0.016961938924477026,6.242828343441457,2.6845858734936607,0.18717621266841888,0.588919778888579,0.99812251329422,0.4993022382259369,-0.30640581250190735,0.0007351553649641573,0.0009422861621715128,0.0012179682962596416,0.0009422861621715128,0.05188600346446037,0.07747717201709747,0.3095827964175318,0.05167727373540402,0.05167727373540402,1.0,True,1.0,0,0,0.3095827964175318,5.99069521357968,0.5545216903977422,0.034398088490836864,6.3002780099972115,0.588919778888579,0.588919778888579,6.3002780099972115,-0.005580118096745249,-0.3465271342115894,0.15000296910499727,0.0,0.0,0.47604324370622636,0.0003603095417329538,5.3494392256538957e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009077292616462006,False,False,False
model,30,3922,3909,13.0,0.3900077196729929,0.0011408512505484863,0.4070960086561651,-0.018230601296934098,6.241666441902443,2.7796858734936607,0.19774287939071655,0.5887365150628541,0.99812251329422,0.4909026026725769,-0.3075677156448364,0.0007351553649641573,0.0009422861621715128,0.0012179682962596416,0.0009422861621715128,0.05167727544903755,0.07708613574504852,0.3080160478152622,0.05141645254194737,0.05141645254194737,1.0,True,1.0,0,0,0.3080160478152622,5.990612587750424,0.5545125097500471,0.034224005312806914,6.298628635565686,0.5887365150628541,0.5887365150628541,6.298628635565686,-0.002737565683145149,-0.49013139435697917,0.0,0.0,0.0,0.46961401104927064,0.00036012091273769897,6.597497726101409e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009077292616462006,False,False,False
model,31,3923,3909,14.0,0.42000831349399237,0.001228609039052216,0.43533684132970757,-0.019565363778910105,6.240443272388446,2.8747858734936607,0.20830954611301422,0.5885455732268171,0.9981060028076172,0.48219016194343567,-0.3087708055973053,0.0007420640322379768,0.000949185574427247,0.0012248520506545901,0.000949185574427247,0.05141645297408104,0.07665605843067169,0.30629757129092994,0.05112959097325802,0.05112959097325802,1.0,True,1.0,0,0,0.30629757129092994,5.990612587750424,0.5545125097500471,0.034033063476769994,6.296910159041354,0.5885455732268171,0.5885455732268171,6.296910159041354,3.2945173644353274e-05,-0.3334736630915508,0.15000296910499727,0.0,0.0,0.4629448309540749,0.0003626606324585941,6.873906097329296e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009146299542346192,False,False,False
model,32,3924,3909,15.0,0.4500089073149918,0.0013163668275559457,0.46452721411663456,-0.020953446602153487,6.239348277615127,2.9698858734936606,0.2188762128353119,0.5883066936010607,0.9980894923210144,0.47317710518836975,-0.309845507144928,0.0007489724084734917,0.0009560846374370158,0.0012317352229729295,0.0009560846374370158,0.05112959071993828,0.07613973319530487,0.30423027474225606,0.05078520204126835,0.05078520204126835,1.0,True,1.0,0,0,0.30423027474225606,5.99052996766729,0.55450332974081,0.03380336386025067,6.294760242409546,0.5883066936010607,0.5883066936010607,6.294760242409546,0.0028297294477877856,-0.32657177185434505,0.15000296910499727,0.0,0.0,0.45600306093692783,0.0003651472309457609,8.599666527231876e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009215303123346545,False,False,False
model,33,3925,3909,16.0,0.4800095011359913,0.0014041246160596754,0.49466624732353087,-0.022413084389766674,6.238176859200763,3.0649858734936606,0.22944287955760956,0.5880474981554027,0.9980729222297668,0.46384620666503906,-0.310996413230896,0.0007558805518783629,0.0009629832929931581,0.0012386180460453033,0.0009629832929931581,0.05078520253300667,0.07557763159275055,0.3019801300396697,0.05041028027236462,0.05041028027236462,1.0,True,1.0,0,0,0.3019801300396697,5.990447353358954,0.5544941503732171,0.03355334778218552,6.292427483398624,0.5880474981554027,0.5880474981554027,6.292427483398624,0.005580979119656014,-0.31941524119629094,0.15000296910499727,0.0,0.0,0.44882606863975527,0.0003676086819797656,9.331036043686681e-05,0.0,0.0,0.0,0.02,0.0,0.0,0.0009284303336062214,False,False,False
