progress_m,progress_idx_est,rule_target_speed_mps,rule_actual_speed_mps,rule_requested_speed_index,rule_executed_speed_index,rule_rule_speed_mps,rule_rule_speed_index,rule_delta_speed_mps,rule_speed_index_correction,rule_correction_action,rule_cte,rule_heading_error,rule_curv_short_abs,rule_curv_mid_abs,rule_curv_long_abs,rule_upcoming_curvature_abs,rule_reward,model_target_speed_mps,model_actual_speed_mps,model_requested_speed_index,model_executed_speed_index,model_rule_speed_mps,model_rule_speed_index,model_delta_speed_mps,model_speed_index_correction,model_correction_action,model_cte,model_heading_error,model_curv_short_abs,model_curv_mid_abs,model_curv_long_abs,model_upcoming_curvature_abs,model_reward,delta_target_speed_mps,delta_executed_speed_index,delta_requested_speed_index
0.0,0.0,1.2999999999999998,0.04442567957585067,0.5546319068731066,0.033333333333333326,5.99168716185796,0.5546319068731066,0.0,0.0,0.0,0.6155007779598236,-0.2549319863319397,0.0006453184760175645,0.0008525637676939368,0.0011284411884844303,0.0008525637676939368,-0.5841475247959166,1.2999999999999998,0.04442567957585067,0.5890128661596934,0.033333333333333326,5.99168716185796,0.5546319068731066,0.3094286335792812,0.0343809592865868,0.0774257704615593,0.6155029833316803,-0.2467496246099472,0.0006453184760175645,0.0008525637676939368,0.0011284411884844303,0.0008525637676939368,-0.5911543406771987,0.0,0.0,0.0343809592865868
0.02985841091189519,0.995260663507109,2.195734597156398,0.4082871377782449,0.554624068705782,0.13285939968404423,5.9916166183520385,0.554624068705782,0.0,0.0,0.0,0.6125510895704206,-0.2582717475732921,0.0006521977608365788,0.0008594347103344391,0.0011352977640397175,0.0008594347103344391,-0.5613224874012975,2.195734597156398,0.4082871377782449,0.5865585878641725,0.13285939968404423,5.9916166183520385,0.554624068705782,0.28741067242551316,0.03193451915839035,0.07191725361262452,0.6126426171635,-0.2500893794953541,0.0006521977608365788,0.0008594347103344391,0.0011352977640397175,0.0008594347103344391,-0.560009161526052,0.0,0.0,0.03193451915839052
0.05971682182379038,1.990521327014218,3.2895734597156405,0.920352308923946,0.5546159059509095,0.2543970510795156,5.991543153558187,0.5546159059509095,0.0,0.0,0.0,0.6018476135418394,-0.2707365666318763,0.000659076815031875,0.0008663053646952938,0.0011421539936594277,0.0008663053646952938,-0.5399043563889919,3.2895734597156405,0.920352308923946,0.5887726651075865,0.2543970510795156,5.991543153558187,0.5546159059509095,0.30741083241009176,0.03415675915667687,0.07692272500081408,0.6021865315346921,-0.262781743744619,0.000659076815031875,0.0008663053646952938,0.0011421539936594277,0.0008663053646952938,-0.5383267702489423,0.0,0.0,0.03415675915667704
0.08957523273568557,2.985781990521327,3.8914691943127973,1.2064794753893957,0.5546090358607381,0.3212743549236441,5.991481322746643,0.5546090358607381,0.0,0.0,0.0,0.5919018632851506,-0.2788669434486407,0.000665955638603453,0.0008731756733964369,0.001149009762583433,0.0008731756733964369,-0.496897057548342,3.8914691943127973,1.2064794753893957,0.5893056876405026,0.3212743549236441,5.991481322746643,0.5546090358607381,0.3122698660178803,0.03469665177976447,0.07813939409798355,0.5923034147628675,-0.2720739151487983,0.000665955638603453,0.0008731756733964369,0.001149009762583433,0.0008731756733964369,-0.4955889342304479,0.0,0.0,0.034696651779764554
0.11943364364758076,3.981042654028436,4.390521327014219,1.4437787644889215,0.5545984234669211,0.3767245918904688,5.99138581120229,0.5545984234669211,0.0,0.0,0.0,0.5816169567582732,-0.284712776894818,0.0006728341744471147,0.000880045693266201,0.0011558650702600019,0.000880045693266201,-0.5141600743160859,4.390521327014219,1.4437787644889215,0.5895357634068795,0.3767245918904688,5.99138581120229,0.5545984234669211,0.3144360594596261,0.034937339939958456,0.07868269544924605,0.5819651812173744,-0.2795561255436938,0.0006728341744471147,0.000880045693266201,0.0011558650702600019,0.000880045693266201,-0.5131924642358141,0.0,0.0,0.0349373399399584
0.14929205455947595,4.976303317535544,4.790521327014219,1.6339787644889214,0.5545952307651377,0.42116903633491326,5.991357076886239,0.5545952307651377,0.0,0.0,0.0,0.5722537060484502,-0.28922790105308965,0.0006797124788394613,0.0008869153680279851,0.0011627199166891345,0.0008869153680279851,-0.4106723351538838,4.790521327014219,1.6339787644889214,0.5896659469010517,0.42116903633491326,5.991357076886239,0.5545952307651377,0.31563644522322615,0.03507071613591401,0.07898345116472923,0.5725823393176894,-0.2849090137941201,0.0006797124788394613,0.0008869153680279851,0.0011627199166891345,0.0008869153680279851,-0.40989218060615296,0.0,0.0,0.03507071613591395
0.17915046547137115,5.971563981042654,5.091469194312798,1.7770794753893955,0.5545817718359952,0.45460768825697756,5.9912359465239575,0.5545817718359952,0.0,0.0,0.0,0.5643284245972385,-0.2926201239157627,0.0006865905526080897,0.000893784696854192,0.0011695745280806981,0.000893784696854192,-0.4757063888237189,5.091469194312798,1.7770794753893955,0.5897032475556627,0.45460768825697756,5.9912359465239575,0.5545817718359952,0.316093281477007,0.03512147571966744,0.07909936719172374,0.564682145960523,-0.2886539367844143,0.0006865905526080897,0.000893784696854192,0.0011695745280806981,0.000893784696854192,-0.4750142540707063,0.0,0.0,0.035121475719667505
0.20900887638326632,6.966824644549762,5.486729857819906,1.9650259208870255,0.5545725000227395,0.4985255397577674,5.991152500204655,0.5545725000227395,0.0,0.0,0.0,0.552933349004854,-0.29671994649685957,0.000693468339476399,0.0009006537922980237,0.001176428571188937,0.0009006537922980237,-0.4697860509854129,5.486729857819906,1.9650259208870255,0.5896707216932561,0.4985255397577674,5.991152500204655,0.5545725000227395,0.31588399503464937,0.0350982216705166,0.07904809568589333,0.5533004093791636,-0.29359602130137347,0.000693468339476399,0.0009006537922980237,0.001176428571188937,0.0009006537922980237,-0.4693131659746525,0.0,0.0,0.03509822167051657
0.23886728729516152,7.962085308056872,5.7886255924170635,2.1085773426879735,0.554567777220951,0.5320695102685628,5.991109994988558,0.554567777220951,0.0,0.0,0.0,0.5435507933110423,-0.2991954161657541,0.0007003458940657959,0.0009075224891159313,0.0011832822617408223,0.0009075224891159313,-0.3907727310248664,5.7886255924170635,2.1085773426879735,0.5895694171061601,0.5320695102685628,5.991109994988558,0.554567777220951,0.3150147589668823,0.03500163988520914,0.07883113403738393,0.543859019946148,-0.29722352728459506,0.0007003458940657959,0.0009075224891159313,0.0011832822617408223,0.0009075224891159313,-0.3905673687724204,0.0,0.0,0.0350016398852091
0.2687256982070567,8.957345971563981,5.982838193408973,2.2505512763372626,0.5545544153033743,0.5536486881565527,5.990989737730369,0.5545544153033743,0.0,0.0,0.0,0.533569309383772,-0.3012200853835915,0.0007072231623066051,0.0009143908937920714,0.001190135494907391,0.0009143908937920714,-0.4482751871085793,6.087203791469197,2.2505512763372626,0.5894367589495052,0.5652448657187996,5.990989737730369,0.5545544153033743,0.31394109281517807,0.034882343646130895,0.0785640298755248,0.5338237302563201,-0.29997065620964736,0.0007072231623066051,0.0009143908937920714,0.001190135494907391,0.0009143908937920714,-0.4522175467347027,0.10436559806022405,0.011596177562246957,0.03488234364613085
