index,x,y,yaw,curvature,curvature_abs
0,-0.17348552959910524,1.3853765407359937,-2.967419004946637,0.59843448958923,0.59843448958923
1,-0.22611050556584134,1.3752247835847151,-2.9332339715304454,0.6804495534528041,0.6804495534528041
2,-0.27706573338038787,1.3634768723786255,-2.895005083522546,0.7844594387001017,0.7844594387001017
3,-0.32622880326207576,1.3500239915565975,-2.8520774902242407,0.9028051876026271,0.9028051876026271
4,-0.373477305430236,1.334757325557503,-2.8040035240711463,1.0362486074407222,1.0362486074407222
5,-0.4186888301041997,1.3175680588202143,-2.750345560743513,1.184558159502232,1.184558159502232
6,-0.4617409675032978,1.2983473757836046,-2.690715449077103,1.34586895454633,1.34586895454633
7,-0.5025113078468615,1.276986460886546,-2.6248309206492433,1.5159193196083087,1.5159193196083087
8,-0.5408774413542211,1.2533764985679094,-2.5525891505550735,1.6873299920197617,1.6873299920197617
9,-0.5767169582447086,1.2274086732665699,-2.474152009070392,1.8492571312071875,1.8492571312071875
10,-0.6099074487376542,1.1989741694213973,-2.3900288392179925,1.9878863089745296,1.9878863089745296
11,-0.6403265030523897,1.1679641714712656,-2.301133024810148,2.0881777303772786,2.0881777303772786
12,-0.6678517114082453,1.1342698638550461,-2.208783720541234,2.136850385939084,2.136850385939084
13,-0.6923606640245525,1.097782431011612,-2.114631103629305,2.125844504526889,2.125844504526889
14,-0.7137309511206421,1.0583930573798355,-2.02103317802864,2.033885264732441,2.033885264732441
15,-0.7318657010666437,1.0160502194709355,-1.93258576496132,1.805665764719434,1.805665764719434
16,-0.7468028144543366,0.9710047406627514,-1.8525567631532371,1.5730014841271782,1.5730014841271782
17,-0.7586244879080641,0.9236068176793892,-1.7805824787287046,1.3804806737368027,1.3804806737368027
18,-0.7674129445447507,0.8742067066781884,-1.7153811812086233,1.2249374502645671,1.2249374502645671
19,-0.7732504074813202,0.8231546638164886,-1.6557525097959715,1.1018277392525975,1.1018277392525975
20,-0.7762190998346974,0.770800945251629,-1.6006083448500528,1.006599565868815,1.006599565868815
21,-0.7764012447218059,0.7174958071409492,-1.548973440166183,0.9353132137903941,0.9353132137903941
22,-0.7738790652595705,0.6635895056417891,-1.4999709673496378,0.8848707893148848,0.8848707893148848
23,-0.7687347845649154,0.6094322969114878,-1.4528012247958813,0.8530651881822653,0.8530651881822653
24,-0.7610506257547647,0.555374437107385,-1.4067176317466825,0.8385658729672013,0.8385658729672013
25,-0.750908811946043,0.5017661823868204,-1.3610016822101372,0.8409032891184873,0.8409032891184873
26,-0.7383915662556743,0.44895778890713317,-1.314937158216539,0.8604840797449945,0.8604840797449945
27,-0.7235811118005827,0.3972995128256633,-1.2677958571869505,0.8980140351851907,0.8980140351851907
28,-0.7065581124928388,0.34713208461903433,-1.2190774737010555,0.9430786331959494,0.9430786331959494
29,-0.6873795743513718,0.2986517011345058,-1.1687627091786903,0.9868054403215513,0.9868054403215513
30,-0.6660841225002699,0.2519422644589187,-1.1169271066346387,1.0322120630401563,1.0322120630401563
31,-0.6427098993774215,0.20708472779487003,-1.0635135111424059,1.079017483531572,1.079017483531572
32,-0.6172950474207144,0.1641600443449549,-1.008474787587046,1.1266249378645046,1.1266249378645046
33,-0.5898777090680372,0.12324916731177006,-0.9517840415899856,1.1742526027522993,1.1742526027522993
34,-0.5604960267572782,0.08443304989791167,-0.8934398489611967,1.2209234251992418,1.2209234251992418
