index,x,y
0,-0.16999999999999993,1.3900000000000001
1,-0.21999999999999975,1.3400000000000003
2,-0.2699999999999998,1.3400000000000003
3,-0.31999999999999984,1.3400000000000003
4,-0.3699999999999999,1.3400000000000003
5,-0.41999999999999993,1.3400000000000003
6,-0.46999999999999986,1.29
7,-0.5199999999999999,1.29
8,-0.5699999999999998,1.29
9,-0.6199999999999999,1.2400000000000002
10,-0.6699999999999999,1.19
11,-0.6699999999999999,1.1400000000000001
12,-0.7199999999999999,1.0900000000000003
13,-0.7199999999999999,1.04
14,-0.7199999999999999,0.9900000000000002
15,-0.7699999999999999,0.94
16,-0.7699999999999999,0.8900000000000001
17,-0.7699999999999999,0.8400000000000003
18,-0.7699999999999999,0.79
19,-0.7699999999999999,0.7400000000000002
20,-0.7699999999999999,0.69
21,-0.7199999999999999,0.6400000000000001
22,-0.7199999999999999,0.5900000000000003
23,-0.7199999999999999,0.54
24,-0.7199999999999999,0.4900000000000002
25,-0.7199999999999999,0.43999999999999995
26,-0.7199999999999999,0.3900000000000001
27,-0.7199999999999999,0.3400000000000003
28,-0.7199999999999999,0.29000000000000004
29,-0.6699999999999999,0.2400000000000002
30,-0.6699999999999999,0.18999999999999995
31,-0.6199999999999999,0.14000000000000012
32,-0.5699999999999998,0.08999999999999986
33,-0.5199999999999999,0.040000000000000036
34,-0.46999999999999986,-0.009999999999999787
35,-0.41999999999999993,-0.06000000000000005
36,-0.3699999999999999,-0.10999999999999988
37,-0.31999999999999984,-0.10999999999999988
38,-0.2699999999999998,-0.15999999999999992
39,-0.21999999999999975,-0.15999999999999992
40,-0.16999999999999993,-0.15999999999999992
41,-0.11999999999999988,-0.15999999999999992
42,-0.06999999999999984,-0.15999999999999992
43,-0.019999999999999796,-0.20999999999999996
44,0.03000000000000025,-0.20999999999999996
45,0.08000000000000007,-0.20999999999999996
46,0.13000000000000012,-0.20999999999999996
47,0.18000000000000016,-0.20999999999999996
48,0.2300000000000002,-0.26
49,0.28000000000000025,-0.26
50,0.33000000000000007,-0.26
51,0.3800000000000001,-0.26
52,0.43000000000000016,-0.26
53,0.4800000000000002,-0.26
54,0.5300000000000002,-0.26
55,0.5800000000000001,-0.26
56,0.6300000000000003,-0.26
57,0.6800000000000002,-0.26
58,0.73,-0.26
59,0.7800000000000002,-0.31000000000000005
60,0.8300000000000001,-0.31000000000000005
61,0.8800000000000003,-0.31000000000000005
62,0.9300000000000002,-0.31000000000000005
63,0.9800000000000004,-0.31000000000000005
64,1.0300000000000002,-0.31000000000000005
65,1.08,-0.31000000000000005
66,1.1300000000000003,-0.31000000000000005
67,1.1800000000000002,-0.3599999999999999
68,1.2300000000000004,-0.3599999999999999
69,1.2800000000000002,-0.3599999999999999
70,1.33,-0.3599999999999999
71,1.3800000000000003,-0.31000000000000005
72,1.4300000000000002,-0.31000000000000005
73,1.4800000000000004,-0.31000000000000005
74,1.5300000000000002,-0.31000000000000005
75,1.58,-0.31000000000000005
76,1.6300000000000003,-0.31000000000000005
77,1.6800000000000002,-0.31000000000000005
78,1.7300000000000004,-0.31000000000000005
79,1.7800000000000002,-0.31000000000000005
80,1.83,-0.31000000000000005
81,1.8800000000000003,-0.31000000000000005
82,1.9300000000000002,-0.31000000000000005
83,1.9800000000000004,-0.31000000000000005
84,2.0300000000000002,-0.31000000000000005
85,2.08,-0.31000000000000005
86,2.1300000000000003,-0.31000000000000005
87,2.18,-0.31000000000000005
88,2.2300000000000004,-0.31000000000000005
89,2.2800000000000002,-0.31000000000000005
90,2.33,-0.31000000000000005
91,2.3800000000000003,-0.31000000000000005
92,2.43,-0.31000000000000005
93,2.4800000000000004,-0.31000000000000005
94,2.5300000000000002,-0.31000000000000005
95,2.58,-0.31000000000000005
96,2.63,-0.31000000000000005
97,2.6800000000000006,-0.31000000000000005
98,2.7300000000000004,-0.31000000000000005
99,2.7800000000000002,-0.31000000000000005
100,2.83,-0.31000000000000005
101,2.88,-0.31000000000000005
102,2.9300000000000006,-0.31000000000000005
103,2.9800000000000004,-0.31000000000000005
104,3.0300000000000002,-0.31000000000000005
105,3.08,-0.31000000000000005
106,3.13,-0.26
107,3.1800000000000006,-0.26
108,3.2300000000000004,-0.26
109,3.2800000000000002,-0.26
110,3.33,-0.20999999999999996
111,3.380000000000001,-0.15999999999999992
112,3.4300000000000006,-0.10999999999999988
113,3.4800000000000004,-0.06000000000000005
114,3.4800000000000004,-0.009999999999999787
115,3.4800000000000004,0.040000000000000036
116,3.4800000000000004,0.08999999999999986
117,3.4800000000000004,0.14000000000000012
118,3.4800000000000004,0.18999999999999995
119,3.4800000000000004,0.2400000000000002
120,3.5300000000000002,0.29000000000000004
121,3.5300000000000002,0.3400000000000003
122,3.5300000000000002,0.3900000000000001
123,3.5300000000000002,0.43999999999999995
124,3.5300000000000002,0.4900000000000002
125,3.5300000000000002,0.54
126,3.5300000000000002,0.5900000000000003
127,3.5300000000000002,0.6400000000000001
128,3.5300000000000002,0.69
129,3.5300000000000002,0.7400000000000002
130,3.5300000000000002,0.79
131,3.5300000000000002,0.8400000000000003
132,3.5300000000000002,0.8900000000000001
133,3.5300000000000002,0.94
134,3.5300000000000002,0.9900000000000002
135,3.5300000000000002,1.04
136,3.5300000000000002,1.0900000000000003
137,3.5300000000000002,1.1400000000000001
138,3.5300000000000002,1.19
139,3.58,1.2400000000000002
140,3.5300000000000002,1.29
141,3.4800000000000004,1.3400000000000003
142,3.4300000000000006,1.3400000000000003
143,3.380000000000001,1.3400000000000003
144,3.33,1.3400000000000003
145,3.2800000000000002,1.3900000000000001
146,3.2300000000000004,1.3900000000000001
147,3.1800000000000006,1.3900000000000001
148,3.13,1.3900000000000001
149,3.08,1.3900000000000001
150,3.0300000000000002,1.3900000000000001
151,2.9800000000000004,1.3900000000000001
152,2.9300000000000006,1.3900000000000001
153,2.88,1.3900000000000001
154,2.83,1.3900000000000001
155,2.7800000000000002,1.3900000000000001
156,2.7300000000000004,1.3900000000000001
157,2.6800000000000006,1.3900000000000001
158,2.63,1.3900000000000001
159,2.58,1.3400000000000003
160,2.5300000000000002,1.3400000000000003
161,2.4800000000000004,1.3400000000000003
162,2.43,1.29
163,2.3800000000000003,1.29
164,2.33,1.2400000000000002
165,2.2800000000000002,1.2400000000000002
166,2.2300000000000004,1.19
167,2.18,1.1400000000000001
168,2.1300000000000003,1.0900000000000003
169,2.08,1.04
170,2.0300000000000002,0.9900000000000002
171,1.9800000000000004,0.9900000000000002
172,1.9300000000000002,0.9900000000000002
173,1.8800000000000003,0.9900000000000002
174,1.83,0.9900000000000002
175,1.7800000000000002,0.9900000000000002
176,1.7300000000000004,0.9900000000000002
177,1.6800000000000002,0.9900000000000002
178,1.6300000000000003,0.9900000000000002
179,1.58,0.9900000000000002
180,1.5300000000000002,0.9900000000000002
181,1.4800000000000004,0.9900000000000002
182,1.4300000000000002,0.9900000000000002
183,1.3800000000000003,0.9900000000000002
184,1.33,0.9900000000000002
185,1.2800000000000002,0.9900000000000002
186,1.2300000000000004,0.9900000000000002
187,1.1800000000000002,0.9900000000000002
188,1.1300000000000003,0.9900000000000002
189,1.08,0.9900000000000002
190,1.0300000000000002,0.9900000000000002
191,0.9800000000000004,1.04
192,0.9300000000000002,1.04
193,0.8800000000000003,1.04
194,0.8300000000000001,1.04
195,0.7800000000000002,1.04
196,0.73,1.04
197,0.6800000000000002,1.04
198,0.6300000000000003,1.0900000000000003
199,0.5800000000000001,1.1400000000000001
200,0.5300000000000002,1.19
201,0.5300000000000002,1.2400000000000002
202,0.4800000000000002,1.29
203,0.4800000000000002,1.3400000000000003
204,0.43000000000000016,1.3900000000000001
205,0.3800000000000001,1.3900000000000001
206,0.33000000000000007,1.3900000000000001
207,0.28000000000000025,1.3900000000000001
208,0.2300000000000002,1.3900000000000001
209,0.18000000000000016,1.3900000000000001
210,0.13000000000000012,1.3900000000000001
211,0.08000000000000007,1.3900000000000001
212,0.03000000000000025,1.3900000000000001
