index,x,y,yaw,curvature,curvature_abs,offset_m,raceline_deviation_m,nudge_weight
350,-3.48897462625533,0.762105441734563,-0.06273261594857744,-0.05095962497241698,0.05095962497241698,0.0,0.0,0.0
351,-3.459027567789,0.760201327556887,-0.06426710247280257,-0.05131378766881159,0.05131378766881159,0.0,0.0,0.0
352,-3.42908347158782,0.758251102824081,-0.06581332878395406,-0.05174207259994023,0.05174207259994023,0.0,0.0,0.0
353,-3.39914243860826,0.75625438763035,-0.0673725664737238,-0.052180990414175045,0.052180990414175045,0.0,0.0,0.0
354,-3.36920457144258,0.754210792719382,-0.06894497711196285,-0.05262005426867014,0.05262005426867014,0.0,0.0,0.0
355,-3.33926997268306,0.752119928834864,-0.07053053425879872,-0.05305721570387549,0.05305721570387549,0.0,0.0,0.0
356,-3.30933874478301,0.749981408551163,-0.07212329542938659,-0.05310021094761205,0.05310021094761205,0.0,0.0,0.0
357,-3.27941096332793,0.747795198466767,-0.07370441860210604,-0.05228154531614073,0.05228154531614073,0.0,0.0,0.0
358,-3.24948664518067,0.745562038940149,-0.07525926888377077,-0.05134911940414456,0.05134911940414456,0.0,0.0,0.0
359,-3.21956579944463,0.743282772571801,-0.07678614142722945,-0.05041682395389223,0.05041682395389223,0.0,0.0,0.0
360,-3.18964843522321,0.740958241962213,-0.07828503899044109,-0.04948459216296268,0.04948459216296268,0.0,0.0,0.0
361,-3.1597345615669,0.738589289784876,-0.07975577741857288,-0.048540033908392226,0.048540033908392226,0.0,0.0,0.0
362,-3.12982417979716,0.736176769370046,-0.08119779081103974,-0.047570085189031296,0.047570085189031296,0.0,0.0,0.0
363,-3.09991727545466,0.733721555806691,-0.08261065247407712,-0.046597086337075655,0.046597086337075655,0.0,0.0,0.0
364,-3.07001383215462,0.731224526838553,-0.08399431794756675,-0.045624162621880036,0.045624162621880036,0.0,0.0,0.0
365,-3.04011383351228,0.728686560209375,-0.08534881632808922,-0.04465310044171292,0.04465310044171292,0.0,0.0,0.0
366,-3.01021726325178,0.726108532073089,-0.08667717435407687,-0.04388191188538302,0.04388191188538302,0.0,0.0,0.0
367,-2.98032411739444,0.723491139090003,-0.0879881011317289,-0.043491313504415964,0.043491313504415964,0.0,0.0,0.0
368,-2.95043441538427,0.720834736035147,-0.08928794845229888,-0.0431434746622969,0.0431434746622969,0.0,0.0,0.0
369,-2.92054817929324,0.718139639324734,-0.09057735896256425,-0.04279570744851919,0.04279570744851919,0.0,0.0,0.0
370,-2.89066543119332,0.715406165374978,-0.09185627798476043,-0.042444225577819635,0.042444225577819635,0.0,0.0,0.0
371,-2.86078619279619,0.712634633997302,-0.09311947715437889,-0.04174798733103912,0.04174798733103912,0.0,0.0,0.0
372,-2.8309104530429,0.709825673798381,-0.0943525452347309,-0.040435992786922614,0.040435992786922614,0.0,0.0,0.0
373,-2.80103814235245,0.706980464834923,-0.09554528752925612,-0.0390602759622038,0.0390602759622038,0.0,0.0,0.0
374,-2.77116918508382,0.704100244266571,-0.09669674890879043,-0.03768462073350435,0.03768462073350435,0.0,0.0,0.0
375,-2.741303505596,0.70118624925297,-0.09780683834843779,-0.03630284549341506,0.03630284549341506,0.0,0.0,0.0
376,-2.71144102756328,0.69823972249289,-0.09886827474474842,-0.034441910034626856,0.034441910034626856,0.0,0.0,0.0
377,-2.68158162170409,0.695262335077836,-0.09986168267751153,-0.03176875928982326,0.03176875928982326,0.0,0.0,0.0
378,-2.65172506898512,0.692256484157756,-0.10077369563263269,-0.029016941158504155,0.029016941158504155,0.0,0.0,0.0
379,-2.62187114168071,0.689224637200282,-0.10160313371561547,-0.02626514124605895,0.02626514124605895,0.0,0.0,0.0
380,-2.59201961206519,0.68616926167305,-0.10234998571402215,-0.023512577912888008,0.023512577912888008,0.0,0.0,0.0
381,-2.56217025220674,0.683092825743956,-0.10301340041526195,-0.02070404805929632,0.02070404805929632,0.0,0.0,0.0
382,-2.53232281968904,0.679997846778048,-0.10359115989085357,-0.01780365912496804,0.01780365912496804,0.0,0.0,0.0
383,-2.50247704833647,0.676886922839671,-0.10408175788347702,-0.014894735296596791,0.014894735296596791,0.0,0.0,0.0
384,-2.47263266976868,0.673762659481714,-0.10448506639560594,-0.01198580974265175,0.01198580974265175,0.0,0.0,0.0
385,-2.44278941560531,0.670627662257068,-0.10480119828387063,-0.009084406367210106,0.009084406367210106,0.0,0.0,0.0
386,-2.4129470181396,0.667484529981645,-0.10503805148478546,-0.0067018790556512406,0.0067018790556512406,0.0,0.0,0.0
387,-2.38310525614966,0.664335396565029,-0.1052161015872491,-0.005165175517691268,0.005165175517691268,0.0,0.0,0.0
388,-2.35326398418942,0.661181638064444,-0.10534920704801479,-0.0037063153774092375,0.0037063153774092375,0.0,0.0,0.0
389,-2.32342306378674,0.658024560788983,-0.10543853580902192,-0.002247454741634494,0.002247454741634494,0.0,0.0,0.0
390,-2.2935823564695,0.654865471047742,-0.10548418510093688,-0.0007950747888034078,0.0007950747888034078,0.0,0.0,0.0
391,-2.26374172438107,0.651705669346719,-0.10549351083812747,0.00017351353739682916,0.00017351353739682916,0.0,0.0,0.0
392,-2.23390107561342,0.648546022992889,-0.10548592855745646,0.00033184616603678773,0.00033184616603678773,0.0,0.0,0.0
393,-2.2040603952133,0.645386673770175,-0.10547475441786297,0.0004129112616713648,0.0004129112616713648,0.0,0.0,0.0
394,-2.17421967556599,0.64222769427523,-0.10546114772062615,0.0004939763529041446,0.0004939763529041446,0.0,0.0,0.0
395,-2.14437890905682,0.639069157104706,-0.10544513966292286,0.000572962154980625,0.000572962154980625,0.0,0.0,0.0
396,-2.11453808826783,0.635911132993323,-0.10542963558782407,0.00046038586641027925,0.00046038586641027925,0.0,0.0,0.0
397,-2.08469722390699,0.632753521139158,-0.10542266289885152,4.344490282952879e-06,4.344490282952879e-06,0.0,0.0,0.0
398,-2.05485635918157,0.629595913180241,-0.10542991117742156,-0.0004874429210132583,0.0004874429210132583,0.0,0.0,0.0
399,-2.02501554068113,0.626437868745371,-0.10545191674743279,-0.000979230335753393,0.000979230335753393,0.0,0.0,0.0
400,-1.99517481499527,0.623278947463349,-0.1054887530264345,-0.0014759110313755722,0.0014759110313755722,0.0,0.0,0.0
401,-1.96533422917986,0.620118704581567,-0.10555014941944194,-0.002616164187392387,0.002616164187392387,0.0,0.0,0.0
402,-1.93549389161482,0.616956119097851,-0.10566494581480208,-0.00503502612071676,0.00503502612071676,0.0,0.0,0.0
403,-1.90565403251483,0.613789025154232,-0.10585459152277221,-0.007604877631778118,0.007604877631778118,0.0,0.0,0.0
404,-1.8758148964819,0.610615121697887,-0.10612135193993882,-0.010174727636826496,0.010174727636826496,0.0,0.0,0.0
405,-1.84597672811807,0.607432107675995,-0.10646525765372204,-0.012746615216396195,0.012746615216396195,0.0,0.0,0.0
406,-1.81613977225196,0.604237680210216,-0.10689260403829459,-0.015736049413460615,0.015736049413460615,0.0,0.0,0.0
407,-1.78630432003714,0.601029163248034,-0.10742352137401999,-0.019649622126804402,0.019649622126804402,0.0,0.0,0.0
408,-1.75647076515325,0.597803054830266,-0.10807373431989621,-0.023687106623526966,0.023687106623526966,0.0,0.0,0.0
