policy,step,nearest_idx,start_centerline_idx,cumulative_progress_idx,cumulative_progress_m,lap_progress_ratio,x,y,yaw,actual_speed_mps,actual_speed_mps_obs,actual_speed_index,rule_speed_mps_obs,cte,heading_error,curv_short_abs,curv_mid_abs,curv_long_abs,upcoming_curvature_abs,previous_delta_speed_mps_obs,correction_action,raw_delta_speed_mps,raw_assist_ratio,assist_ratio,assist_gain,rl_gate_enabled,rl_gate_scale,rl_gate_good_count,rl_gate_bad_count,delta_speed_mps,rule_speed_mps,rule_speed_index,speed_index_correction,requested_speed_mps,requested_speed_index,executed_speed_index,target_speed_mps,steering_rad,reward,reward_progress,reward_lap,reward_early_finish,penalty_tracking,penalty_curvature_speed_section,penalty_target_speed_smoothness,penalty_residual_smoothness,penalty_residual_excess,residual_excess_mps,penalty_time,penalty_crash,penalty_timeout,reward_curvature_section_abs,lap_completed,crashed,timeout
rule,0,3909,3909,0.0,0.0,0.0,2.8530001133680345e-05,0.0,0.0,0.005706000226736068,-0.08987163752317429,0.018181818181818177,0.9984166026115417,0.615563690662384,-0.266291081905365,0.0006453184760175645,0.0008525637676939368,0.0011284411884844303,0.0008525637676939368,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944581079053063,0.6353560196191466,0.0,3.9944581079053063,0.6353560196191466,0.018181818181818177,0.6,-0.3595378259108319,-0.5830266677734404,0.0,0.0,0.0,0.5590237230062485,2.9447671918801653e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.0008179908866333793,False,False,False
rule,1,3909,3909,0.0,0.0,0.0,0.00025065839901293365,0.0,0.0,0.0387196793491146,-0.08386915177106857,0.036363636363636355,0.9984166026115417,0.6155052185058594,-0.266291081905365,0.0006453184760175645,0.0008525637676939368,0.0011284411884844303,0.0008525637676939368,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944581079053063,0.6353560196191466,0.0,3.9944581079053063,0.6353560196191466,0.036363636363636355,0.7,-0.3595378259108319,-0.5829809534363732,0.0,0.0,0.0,0.5589769452810287,4.008155344503558e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.0008179908866333793,False,False,False
rule,2,3909,3909,0.0,0.0,0.0,0.0008188495915077475,-6.045513962482458e-09,6.283154846113004,0.07491855916290437,-0.07728753238916397,0.054545454545454536,0.9984166026115417,0.6153556704521179,-0.2663215398788452,0.0006453184760175645,0.0008525637676939368,0.0011284411884844303,0.0008525637676939368,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944581079053063,0.6353560196191466,0.0,3.9944581079053063,0.6353560196191466,0.054545454545454536,0.7999999999999999,-0.3595378259108319,-0.5828701564730802,0.0,0.0,0.0,0.5588649213314056,5.235141674453627e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.0008179908866333793,False,False,False
rule,3,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.0017641982850312063,-9.411863784038065e-08,6.283014130754889,0.11415118054102791,-0.0701543316245079,0.07272727272727271,0.998400866985321,0.6151068210601807,-0.2664448618888855,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944581079053063,0.6353560196191466,0.0,3.9944581079053063,0.6353560196191466,0.07272727272727271,0.8999999999999999,-0.3595378259108319,-0.4327003848706547,0.15000296910499727,0.0,0.0,0.5586966723203659,6.681655286057819e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,4,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.0031163205687392854,-5.349837930515804e-07,6.282682389298086,0.15627329190630201,-0.06249576434493065,0.09090909090909088,0.998400866985321,0.6147506237030029,-0.2667766213417053,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.09090909090909088,0.9999999999999999,-0.3595378259108319,-0.5825029032549719,0.0,0.0,0.0,0.5584946542978286,8.248957143281257e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,5,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.004903423925072913,-1.9548658173337823e-06,6.28206995428217,0.2011474980098377,-0.05433681979775429,0.10909090909090907,0.998400866985321,0.6142789721488953,-0.2673890292644501,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.10909090909090907,1.0999999999999999,-0.33919036497281996,-0.5822804162733721,0.0,0.0,0.0,0.5582704350352288,9.981238143370322e-06,0.003999999999999999,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,6,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.007152373151773456,-5.536556575454506e-06,6.281078349217177,0.2486429367468306,-0.0457012839615345,0.12727272727272726,0.998400866985321,0.6136837601661682,-0.26838064193725586,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.12727272727272726,1.2,-0.31924241923934066,-0.5820540471155349,0.0,0.0,0.0,0.5580421686172485,1.1878498286325015e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,7,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.00988875148998793,-1.3261881992066413e-05,6.279600281575998,0.2986349628371581,-0.03661182522773743,0.14545454545454548,0.998400866985321,0.6129562258720398,-0.269858717918396,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.14545454545454548,1.3,-0.300234834478417,-0.5818436009148029,0.0,0.0,0.0,0.5578296601772308,1.3940737572145331e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,8,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.013136915718463857,-2.8196997685515446e-05,6.277519541236426,0.3510048692205709,-0.027090024203062057,0.16363636363636366,0.998400866985321,0.6120871305465698,-0.2719394564628601,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.16363636363636366,1.4000000000000001,-0.28207421529561033,-0.5816707365089717,0.0,0.0,0.0,0.5576545685529709,1.6167956000831273e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,9,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.016920043051794877,-5.482210589395926e-05,6.2747108017932645,0.4056395876891327,-0.017156438902020454,0.18181818181818185,0.998400866985321,0.6110659241676331,-0.27474820613861084,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.18181818181818185,1.5000000000000002,-0.2478012907139099,-0.5815583510223316,0.0,0.0,0.0,0.5575397908687592,1.8560153572382843e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,10,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.0212601666554487,-9.940738522395935e-05,6.271039320358766,0.4624314264281948,-0.006830649916082621,0.20000000000000007,0.998400866985321,0.6098808646202087,-0.2784196734428406,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.20000000000000007,1.6000000000000003,-0.23187838509152303,-0.5815307273871639,0.0,0.0,0.0,0.5575096100568772,2.1117330286800034e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,11,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.026178208987092392,-0.0001695616932764613,6.266889489165381,0.5212778143688948,0.003868693485856056,0.21818181818181825,0.998400866985321,0.6085190773010254,-0.2825694978237152,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.21818181818181825,1.7000000000000004,-0.2164183034099864,-0.5814814757828932,0.0,0.0,0.0,0.5574576362967492,2.383948614408285e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,12,3910,3909,1.0,0.030000593820999455,8.775778850372971e-05,0.03167608939663546,-0.0005967579158414065,6.263785530855174,0.5820810520282931,0.014923827722668648,0.23636363636363644,0.998400866985321,0.6066602468490601,-0.28567346930503845,0.000652230519335717,0.0008594674291089177,0.0011353304143995047,0.0008594674291089177,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.23636363636363644,1.8000000000000005,-0.20158956592191643,-0.5807732914266519,0.0,0.0,0.0,0.5567465648055077,2.6726621144231296e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.000824895714328126,False,False,False
rule,13,3911,3909,2.0,0.06000118764199891,0.00017551557700745942,0.0377747433110544,-0.001253012529644239,6.260174168804647,0.6447480968706674,0.026317836716771126,0.25454545454545463,0.9983850717544556,0.604422390460968,-0.28926724195480347,0.0006591423298232257,0.000866370799485594,0.0011422192910686135,0.000866370799485594,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9944029794617903,0.63534599626578,0.0,3.9944029794617903,0.63534599626578,0.25454545454545463,1.9000000000000006,-0.17534477615786884,-0.4298817817410684,0.15000296910499727,0.0,0.0,0.5558547228574753,3.0027988590372208e-05,0.0040000000000000036,0.0,0.0,0.0,0.02,0.0,0.0,0.0008318002379604484,False,False,False
rule,14,3911,3909,2.0,0.06000118764199891,0.00017551557700745942,0.04449792576351161,-0.0020448062590627423,6.256354794571568,0.7091903248644671,0.038034602999687195,0.2727272727272728,0.9983850717544556,0.6018894910812378,-0.29308661818504333,0.0006591423298232257,0.000866370799485594,0.0011422192910686135,0.000866370799485594,0.0,0.0,0.0,0.0,0.0,0.5,True,1.0,0,0,0.0,3.9943478546330606,0.6353359735696474,0.0,3.9943478546330606,0.6353359735696474,0.2727272727272728,2.0000000000000004,-0.16291251306228205,-0.5788165194207695,0.0,0.0,0.0,0.5547832474112511,3.327200951841795e-05,0.003999999999999995,0.0,0.0,0.0,0.02,0.0,0.0,0.0008318002379604484,False,False,False
