index,x,y
0,-12.091758191737318,9.29495250399039
1,-12.096016873041751,9.290159936728262
2,-12.100767234242936,9.282025591856414
3,-12.105985161263055,9.270711694130371
4,-12.111646540024292,9.256380468305652
5,-12.117727256448845,9.239194139137782
6,-12.12420319645889,9.219314931382282
7,-12.131050245976624,9.196905069794674
8,-12.138244290924229,9.17212677913048
9,-12.145761217223896,9.145142284145226
10,-12.15357691079781,9.11611380959443
11,-12.16166725756816,9.085203580233614
12,-12.170008143457135,9.052573820818305
13,-12.178575454386921,9.018386756104022
14,-12.187345076279703,8.982804610846287
15,-12.196292895057672,8.945989609800625
16,-12.205394796643018,8.908103977722554
17,-12.214626666957926,8.869309939367604
18,-12.22396439192458,8.82976971949129
19,-12.233383857465173,8.789645542849135
20,-12.242860949501889,8.749099634196666
21,-12.252371553956921,8.708294218289401
22,-12.261891556752449,8.667391519882862
23,-12.271396843810665,8.626553763732575
24,-12.280863301053756,8.585943174594062
25,-12.290266814403912,8.54572197722284
26,-12.299583269783318,8.50605239637444
27,-12.30878855311416,8.467096656804378
28,-12.317858550318633,8.429016983268175
29,-12.326769147318911,8.39197560052136
30,-12.335496230037196,8.35613473331945
31,-12.34401568439567,8.321656606417971
32,-12.35230339631652,8.288703444572441
33,-12.360335251721931,8.257437472538387
34,-12.368087136534097,8.228020915071328
35,-12.3755349366752,8.200615996926786
36,-12.38265453806743,8.175384942860285
37,-12.389421826632978,8.152489977627349
38,-12.395812688294024,8.132093325983499
39,-12.401803008972761,8.114357212684254
40,-12.407368674591376,8.099443862485142
41,-12.412485571072057,8.08751550014168
42,-12.41712958433699,8.078734350409396
43,-12.421276600308362,8.073262638043808
44,-12.427471394428059,8.069038923486493
45,-12.437343329165444,8.064670955025527
46,-12.450692241537354,8.060166918028104
47,-12.467317968560632,8.055534997861423
48,-12.487020347252118,8.050783379892675
49,-12.509599214628658,8.045920249489066
50,-12.534854407707082,8.040953792017785
51,-12.562585763504238,8.035892192846031
52,-12.592593119036966,8.030743637341
53,-12.624676311322105,8.02551631086989
54,-12.658635177376494,8.020218398799896
55,-12.694269554216978,8.014858086498217
56,-12.731379278860395,8.009443559332047
57,-12.769764188323588,8.003983002668583
58,-12.809224119623392,7.998484601875022
59,-12.849558909776652,7.992956542318562
60,-12.890568395800209,7.987407009366396
61,-12.9320524147109,7.981844188385726
62,-12.97381080352557,7.976276264743743
63,-13.015643399261055,7.970711423807646
64,-13.057350038934201,7.9651578509446335
65,-13.098730559561844,7.959623731521899
66,-13.139584798160827,7.9541172509066405
67,-13.179712591747988,7.948646594466054
68,-13.218913777340168,7.943219947567337
69,-13.256988191954212,7.937845495577685
70,-13.293735672606958,7.9325314238642965
71,-13.328956056315246,7.927285917794365
72,-13.362449180095915,7.9221171627350895
73,-13.394014880965806,7.917033344053667
74,-13.423452995941762,7.912042647117292
75,-13.450563362040622,7.907153257293163
76,-13.47514581627923,7.9023733599484745
77,-13.49700019567442,7.897711140450425
78,-13.51592633724304,7.893174784166209
79,-13.531724078001925,7.888772476463026
80,-13.544193254967917,7.88451240270807
81,-13.553133705157856,7.880402748268539
82,-13.558345265588585,7.87645169851163
83,-13.558894748231866,7.875428996459035
84,-13.559445006433613,7.873660401065491
85,-13.559995992353347,7.871152366381632
86,-13.560547658150588,7.867911346458099
87,-13.561099955984858,7.863943795345523
88,-13.561652838015679,7.859256167094544
89,-13.562206256402566,7.853854915755795
90,-13.562760163305049,7.847746495379914
91,-13.563314510882645,7.840937360017536
92,-13.563869251294873,7.8334339637193
93,-13.564424336701254,7.825242760535838
94,-13.564979719261313,7.8163702045177885
95,-13.565535351134569,7.806822749715786
96,-13.566091184480541,7.796606850180469
97,-13.56664717145875,7.78572895996247
98,-13.567203264228723,7.774195533112429
99,-13.567759414949974,7.762013023680979
100,-13.568315575782027,7.749187885718757
101,-13.568871698884404,7.735726573276401
102,-13.569427736416623,7.721635540404545
103,-13.569983640538206,7.706921241153825
104,-13.570539363408676,7.6915901295748785
105,-13.57109485718755,7.675648659718341
106,-13.571650074034354,7.659103285634847
107,-13.572204966108607,7.641960461375034
108,-13.57275948556983,7.624226640989541
109,-13.573313584577539,7.6059082785289975
110,-13.573867215291266,7.587011828044046
111,-13.574420329870522,7.567543743585319
112,-13.574972880474833,7.547510479203452
113,-13.575524819263716,7.526918488949082
114,-13.576076098396697,7.505774226872848
115,-13.576626670033292,7.484084147025382
116,-13.577176486333029,7.461854703457323
117,-13.577725499455418,7.439092350219304
118,-13.578273661559992,7.4158035413619645
119,-13.578820924806267,7.391994730935939
120,-13.579367241353761,7.367672372991863
121,-13.579912563361995,7.342842921580372
122,-13.580456842990495,7.317512830752104
123,-13.58100003239878,7.2916885545576955
124,-13.581542083746372,7.26537654704778
125,-13.58208294919279,7.238583262272996
126,-13.582622580897553,7.2113151542839775
127,-13.583160931020187,7.183578677131363
128,-13.583697951720207,7.155380284865786
129,-13.58423359515714,7.126726431537883
130,-13.584767813490506,7.097623571198294
131,-13.585300558879823,7.068078157897649
132,-13.585831783484611,7.038096645686588
133,-13.5863614394644,7.007685488615747
134,-13.586889478978696,6.976851140735759
135,-13.587415854187034,6.945600056097264
136,-13.587940517248928,6.913938688750897
137,-13.5884634203239,6.881873492747292
138,-13.588984515571472,6.849410922137088
139,-13.589503755151163,6.816557430970919
140,-13.5900210912225,6.783319473299422
141,-13.590536475944997,6.749703503173234
142,-13.591049861478176,6.715715974642989
143,-13.591561199981559,6.681363341759322
144,-13.59207044361467,6.646652058572873
145,-13.592577544537022,6.611588579134277
146,-13.593082454908147,6.5761793574941665
147,-13.593585126887561,6.540430847703182
148,-13.594085512634779,6.504349503811958
149,-13.59458356430933,6.46794177987113
150,-13.595079234070736,6.431214129931336
151,-13.59557247407851,6.39417300804321
152,-13.596063236492178,6.356824868257388
153,-13.596551473471262,6.319176164624508
154,-13.59703713717528,6.281233351195203
155,-13.597520179763757,6.243002882020114
156,-13.59800055339621,6.204491211149872
157,-13.598478210232157,6.165704792635116
158,-13.59895310243113,6.126650080526481
159,-13.599425182152638,6.087333528874602
160,-13.599894401556211,6.047761591730119
161,-13.600360712801363,6.007940723143662
162,-13.60082406804762,5.967877377165875
163,-13.601284419454505,5.927578007847387
164,-13.601741719181533,5.887049069238837
165,-13.602195919388224,5.846297015390862
166,-13.602646972234103,5.805328300354096
167,-13.603094829878694,5.764149378179176
168,-13.603539444481513,5.722766702916738
169,-13.603980768202081,5.681186728617419
170,-13.604418753199921,5.639415909331855
171,-13.604853351634553,5.59746069911068
172,-13.605284515665497,5.55532755200453
173,-13.605712197452279,5.513022922064046
174,-13.606136349154415,5.47055326333986
175,-13.606556922931425,5.427925029882606
176,-13.606973870942833,5.385144675742924
177,-13.607387145348161,5.34221865497145
178,-13.607796698306926,5.2991534216188185
179,-13.608202481978655,5.255955429735668
180,-13.608604448522861,5.212631133372629
181,-13.60900255009907,5.1691869865803435
182,-13.609396738866804,5.125629443409443
183,-13.609786966985581,5.08196495791057
184,-13.610173186614924,5.038199984134352
185,-13.610555349914353,4.994340976131433
186,-13.610933409043389,4.950394387952444
187,-13.611307316161556,4.906366673648024
188,-13.611677023428367,4.862264287268807
189,-13.612042483003352,4.818093682865429
190,-13.612403647046024,4.773861314488526
191,-13.612760467715914,4.729573636188739
192,-13.613112897172536,4.685237102016697
193,-13.61346088757541,4.6408581660230395
194,-13.613804391084061,4.596443282258405
195,-13.614143359858007,4.551998904773425
196,-13.61447774605677,4.507531487618738
197,-13.614807501839872,4.46304748484498
198,-13.615132579366833,4.418553350502784
199,-13.615452930797174,4.374055538642791
200,-13.615768508290415,4.329560503315635
201,-13.616079264006078,4.285074698571952
202,-13.616385150103687,4.240604578462378
203,-13.61668611874276,4.196156597037548
204,-13.616982122082815,4.1517372083480995
205,-13.617273112283378,4.107352866444669
206,-13.617559041503968,4.06301002537789
207,-13.617839861904105,4.018715139198403
208,-13.618115525643315,3.974474661956839
209,-13.61838598488111,3.9302950477038388
210,-13.61865119177702,3.886182750490035
211,-13.618911098490562,3.842144224366066
212,-13.619165657181254,3.7981859233825666
213,-13.619414820008622,3.754314301590172
214,-13.619658539132185,3.7105358130395207
215,-13.619896766711467,3.6668569117812484
216,-13.620129454905982,3.623284051865989
217,-13.620356555875256,3.5798236873443785
218,-13.62057802177881,3.536482272267057
219,-13.620793804776163,3.4932662606846563
220,-13.621003857026837,3.4501821066478144
221,-13.621208130690356,3.407236264207168
222,-13.621406577926235,3.3644351874133522
223,-13.621599150894,3.321785330317002
224,-13.621785801753168,3.2792931469687554
225,-13.621966482663264,3.236965091419248
226,-13.622141145783807,3.194807617719114
227,-13.622309743274316,3.1528271799189937
228,-13.622472227294315,3.111030232069519
229,-13.622628550003324,3.069423228221328
230,-13.622778663560867,3.0280126224250576
231,-13.622922520126458,2.9868048687313413
232,-13.623060071859625,2.9458064211908166
233,-13.623191270919884,2.9050237338541196
234,-13.623316069466757,2.864463260771888
235,-13.62343441965977,2.824131455994754
236,-13.623546273658436,2.784034773573356
237,-13.623651583622282,2.7441796675583308
238,-13.623750301710828,2.7045725920003134
239,-13.623842380083591,2.665220000949942
240,-13.623927770900096,2.6261283484578475
241,-13.624006426319866,2.5873040885746716
242,-13.624078298502416,2.5487536753510476
243,-13.62414333960727,2.510483562837612
244,-13.624201501793952,2.4725002050850007
245,-13.624252737221976,2.434810056143851
246,-13.624296998050868,2.3974195700647982
247,-13.62433423644015,2.3603352008984757
248,-13.624364404549338,2.3235634026955254
249,-13.624387454537958,2.2871106295065777
250,-13.62440333856553,2.250983335382273
251,-13.62441200879157,2.215187974373243
252,-13.624413417375607,2.179731000530129
253,-13.624407516477156,2.1446188679035623
254,-13.62439425825574,2.1098580305441827
255,-13.624373594870882,2.075454942502625
256,-13.624345478482098,2.041416057829523
257,-13.624309861248914,2.0077478305755156
258,-13.624266695330848,1.9744567147912389
259,-13.624215932887422,1.9415491645273264
260,-13.624157526078157,1.9090316338344175
261,-13.624091427062572,1.8769105767631449
262,-13.624017588000193,1.8451924473641452
263,-13.623935961050535,1.8138836996880572
264,-13.623846498373126,1.7829907877855173
265,-13.62374915212748,1.7525201657071579
266,-13.623643874473121,1.7224782875036175
267,-13.62353061756957,1.6928716072255299
268,-13.62340933357635,1.6637065789235368
269,-13.623279974652977,1.6349896566482682
270,-13.623142492958975,1.6067272944503606
271,-13.622996840653867,1.578925946380455
272,-13.62284296989717,1.551592066489181
273,-13.622680832848408,1.524732108827184
274,-13.6225103816671,1.4983525274450857
275,-13.622331568512768,1.4724597763935368
276,-13.622144345544934,1.4470603097231673
277,-13.621948664923117,1.42216058148461
278,-13.62174447880684,1.3977670457285059
279,-13.621531739355621,1.3738861565054885
280,-13.621310398728983,1.3505243678661962
281,-13.621080409086447,1.32768813386126
282,-13.620841722587535,1.3053839085413252
283,-13.620594291391766,1.2836181459570184
284,-13.620338067658661,1.2623973001589834
285,-13.620073003547741,1.2417278251978467
286,-13.61979905121853,1.221616175124254
287,-13.619516162830546,1.202068803988836
288,-13.619224290543311,1.1830921658422322
289,-13.618923386516345,1.1646927147350767
290,-13.618613402909173,1.146876904718003
291,-13.618294291881309,1.1296511898416508
292,-13.617966005592281,1.1130220241566584
293,-13.617628496201604,1.0969958617136548
294,-13.617281715868803,1.0815791565632846
295,-13.616925616753399,1.066778362756172
296,-13.616560151014909,1.0525999343429662
297,-13.616185270812858,1.0390503253742964
298,-13.615800928306765,1.026135989900799
299,-13.615407075656153,1.0138633819731109
300,-13.61500366502054,1.0022389556418703
301,-13.61459064855945,0.991269164957708
302,-13.614167978432402,0.9809604639712651
303,-13.61373560679892,0.9713193067331738
304,-13.61329348581852,0.9623521472940739
305,-13.612841567650728,0.9540654397046007
306,-13.612379804455061,0.9464656380153877
307,-13.611908148391041,0.9395591962770733
308,-13.611426551618193,0.9333525685402911
309,-13.610934966296032,0.9278522088556809
310,-13.610433344584083,0.9230645712738779
311,-13.609921638641866,0.9189961098455143
312,-13.6093998006289,0.9156532786212342
313,-13.60886778270471,0.9130425316516625
314,-13.608325537028813,0.9111703229874435
315,-13.607773015760731,0.9100431066792122
316,-13.603055408007574,0.9056466399175109
317,-13.59505155348332,0.9006337193699014
318,-13.58391944406549,0.8950354465673075
319,-13.569817071631602,0.8888829230406535
320,-13.552902428059168,0.882207250320863
321,-13.533333505225707,0.8750395299388599
322,-13.511268295008735,0.8674108634255681
323,-13.48686478928577,0.8593523523119114
324,-13.460280979934325,0.8508950981288143
325,-13.431674858831924,0.8420702024072001
326,-13.401204417856077,0.8329087666779931
327,-13.369027648884302,0.8234418924721172
328,-13.335302543794116,0.8137006813204959
329,-13.300187094463038,0.8037162347540537
330,-13.26383929276858,0.7935196543037141
331,-13.226417130588262,0.7831420415004012
332,-13.1880785997996,0.7726144978750388
333,-13.148981692280108,0.7619681249585508
334,-13.10928439990731,0.7512340242818615
335,-13.069144714558714,0.7404432973758944
336,-13.028720628111843,0.7296270457715737
337,-12.988170132444209,0.718816370999823
338,-12.94765121943333,0.7080423745915664
339,-12.907321880956724,0.6973361580777276
340,-12.86734010889191,0.6867288229892311
341,-12.8278638951164,0.6762514708570004
342,-12.78905123150771,0.6659352032119594
343,-12.751060109943358,0.6558111215850321
344,-12.714048522300864,0.6459103275071425
345,-12.678174460457742,0.6362639225092144
346,-12.643595916291508,0.6269030081221717
347,-12.610470881679682,0.6178586858769385
348,-12.578957348499774,0.6091620573044384
349,-12.549213308629307,0.6008442239355957
350,-12.521396753945794,0.5929362873013339
351,-12.495665676326755,0.5854693489325774
352,-12.472178067649702,0.5784745103602497
353,-12.451091919792157,0.571982873115275
354,-12.432565224631631,0.5660255387285771
355,-12.416755974045648,0.5606336087310798
356,-12.403822159911718,0.5558381846537073
357,-12.393921774107358,0.5516703680273833
358,-12.387212808510087,0.5481612603830318
359,-12.382565531932778,0.5448778205880703
360,-12.376168593839715,0.5397705453554766
361,-12.36808387810372,0.5329048493455085
362,-12.358373268597614,0.5243461472184233
363,-12.347098649194217,0.5141598536344782
364,-12.334321903766357,0.5024113832539311
365,-12.320104916186848,0.48916615073703873
366,-12.304509570328516,0.4744895707440592
367,-12.287597750064187,0.4584470579352495
368,-12.269431339266676,0.4411040269708671
369,-12.250072221808805,0.42252589251116984
370,-12.2295822815634,0.4027780692164147
371,-12.20802340240328,0.3819259717468592
372,-12.185457468201271,0.3600350147627609
373,-12.16194636283019,0.337170612924377
374,-12.13755197016286,0.3133981808919653
375,-12.112336174072102,0.288783133325783
376,-12.08636085843074,0.26339088488608736
377,-12.059687907111597,0.237286850233136
378,-12.032379203987494,0.21053644402718638
379,-12.004496632931247,0.18320508092849594
380,-11.976102077815687,0.155358175597322
381,-11.94725742251363,0.12706114269392207
382,-11.9180245508979,0.09837939687855353
383,-11.888465346841317,0.06937835281147398
384,-11.858641694216706,0.04012342515294026
385,-11.828615476896882,0.010680028563210564
386,-11.798448578754677,-0.018886422297458044
387,-11.768202883662905,-0.04851051276880812
388,-11.737940275494392,-0.07812682819058227
389,-11.707722638121957,-0.10766995390252279
390,-11.677611855418423,-0.13707447524437272
391,-11.647669811256614,-0.1662749775558743
392,-11.617958389509349,-0.19520604617677004
393,-11.58853947404945,-0.22380226644680304
394,-11.55947494874974,-0.25199822370571523
395,-11.530826697483041,-0.27972850329324944
396,-11.502656604122173,-0.30692769054914837
397,-11.475026552539958,-0.33353037081315456
398,-11.447998426609221,-0.3594711294250103
399,-11.421634110202781,-0.3846845517244583
400,-11.395995487193463,-0.40910522305124136
401,-11.371144441454085,-0.4326677287451017
402,-11.34714285685747,-0.455306654145782
403,-11.32405261727644,-0.4769565845930253
404,-11.301935606583818,-0.49755210542657335
405,-11.280853708652424,-0.5170278019861694
406,-11.260868807355081,-0.5353182596115558
407,-11.24204278656461,-0.5523580636424752
408,-11.224437530153834,-0.5680817994186689
409,-11.208114921995575,-0.5824240522798819
410,-11.193136845962654,-0.5953194075658553
411,-11.179565185927892,-0.6067024506163314
412,-11.167461825764114,-0.6165077667710539
413,-11.156888649344138,-0.6246699413697641
414,-11.147907540540787,-0.6311235597522056
415,-11.140580383226885,-0.6358032072581201
416,-11.134969061275251,-0.638643469227251
417,-11.134411954130982,-0.6388127878176378
418,-11.133583218059904,-0.6389829237836584
419,-11.132483689573247,-0.6391538728633597
420,-11.131114205182248,-0.6393256307947888
421,-11.129475601398143,-0.639498193315993
422,-11.12756871473216,-0.6396715561650193
423,-11.125394381695537,-0.639845715079915
424,-11.122953438799511,-0.6400206657987269
425,-11.120246722555311,-0.6401964040595024
426,-11.117275069474175,-0.6403729256002886
427,-11.114039316067334,-0.6405502261591323
428,-11.110540298846022,-0.6407283014740811
429,-11.106778854321476,-0.6409071472831818
430,-11.102755819004932,-0.6410867593244817
431,-11.098472029407619,-0.6412671333360277
432,-11.093928322040771,-0.6414482650558672
433,-11.089125533415626,-0.6416301502220471
434,-11.084064500043414,-0.6418127845726144
435,-11.078746058435378,-0.6419961638456166
436,-11.073171045102741,-0.6421802837791006
437,-11.067340296556742,-0.6423651401111136
438,-11.061254649308616,-0.6425507285797026
439,-11.054914939869594,-0.6427370449229148
440,-11.048322004750917,-0.6429240848787974
441,-11.041476680463811,-0.6431118441853974
442,-11.034379803519515,-0.6433003185807618
443,-11.02703221042926,-0.643489503802938
444,-11.019434737704282,-0.643679395589973
445,-11.011588221855819,-0.6438699896799138
446,-11.003493499395097,-0.6440612818108078
447,-10.995151406833358,-0.6442532677207019
448,-10.986562780681831,-0.6444459431476433
449,-10.97772845745175,-0.6446393038296789
450,-10.968649273654353,-0.6448333455048563
451,-10.959326065800871,-0.645028063911222
452,-10.949759670402537,-0.6452234547868239
453,-10.93995092397059,-0.6454195138697083
454,-10.929900663016262,-0.6456162368979227
455,-10.919609724050787,-0.6458136196095146
456,-10.909078943585397,-0.6460116577425304
457,-10.898309158131328,-0.6462103470350177
458,-10.887301204199813,-0.6464096832250235
459,-10.876055918302091,-0.6466096620505946
460,-10.864574136949388,-0.6468102792497787
461,-10.852856696652948,-0.6470115305606227
462,-10.840904433923994,-0.6472134117211735
463,-10.828718185273768,-0.6474159184694784
464,-10.816298787213501,-0.6476190465435847
465,-10.80364707625443,-0.6478227916815392
