index,x,y,yaw,curvature,curvature_abs
0,0.188595222757607,-0.1576692032630177,0.07859164723668098,-0.16059399937632546,0.16059399937632546
1,0.22017906826536446,-0.155262677112893,0.07339946850329274,-0.16727432722899274,0.16727432722899274
2,0.2517655480550919,-0.1530241903222683,0.06791492366727755,-0.17915710610245159,0.17915710610245159
3,0.28335007056948586,-0.1509658149459678,0.06205467917186743,-0.19117136413100144,0.19117136413100144
4,0.3149280442512429,-0.14909962303881574,0.05581557502257949,-0.2033284008398987,0.2033284008398987
5,0.34649487754305963,-0.14743768665563634,0.04919422622619032,-0.2156385651567764,0.2156385651567764
6,0.37804597888763236,-0.14599207785125395,0.04218704496739557,-0.2281111613835416,0.2281111613835416
7,0.40957675672765775,-0.14477486868049275,0.03479026488715313,-0.24075434251526046,0.24075434251526046
8,0.44108261950583244,-0.14379813119817697,0.026999967684073263,-0.2535749904326891,0.2535749904326891
9,0.4725589756648529,-0.1430739374591309,0.018812112266008676,-0.2665785826262619,0.2665785826262619
10,0.5040012336474154,-0.14261435951817877,0.01022256668208628,-0.2797690452688104,0.2797690452688104
11,0.5354048018962168,-0.14243146943014484,0.0012271430652388052,-0.29314859266607624,0.29314859266607624
12,0.5667650888539536,-0.14253733924985332,-0.008178364189066858,-0.30671755338223017,0.30671755338223017
13,0.5980775029633223,-0.14294404103212846,-0.017998136791534957,-0.3204741836586279,0.3204741836586279
14,0.6293374526670192,-0.1436636468317946,-0.028236287274076084,-0.33441446914043976,0.33441446914043976
15,0.6605403464077413,-0.14470822870367592,-0.03889680987238565,-0.3485319163906546,0.3485319163906546
16,0.6916815926281846,-0.1460898587025966,-0.0499835274276283,-0.3628173362085426,0.3628173362085426
17,0.722756599771046,-0.147820608883381,-0.061500034198414884,-0.3772586213959316,0.3772586213959316
18,0.753760776279022,-0.14991255130085335,-0.07344963452429187,-0.39184052230720523,0.39184052230720523
19,0.7846895305948087,-0.1523777580098378,-0.08583527734340539,-0.4065444242888733,0.4065444242888733
20,0.8155382711611036,-0.15522830106515872,-0.09865948664089076,-0.42134813194440046,0.42134813194440046
21,0.8463024064206022,-0.15847625252164033,-0.11192428799165755,-0.43622566603614726,0.43622566603614726
22,0.8769773448160015,-0.16213368443410683,-0.12563113146203436,-0.4511470797295067,0.4511470797295067
23,0.9075584947899981,-0.16621266885738248,-0.13978081124930744,-0.46607830176797765,0.46607830176797765
24,0.9380412647852884,-0.17072527784629157,-0.15437338256614305,-0.48098101499949986,0.48098101499949986
25,0.9684210632445691,-0.17568358345565832,-0.16940807641718642,-0.49581257939966483,0.49581257939966483
26,0.9986932986105362,-0.18109965774030695,-0.18488321306588668,-0.5105260092965358,0.5105260092965358
27,1.0288533793258867,-0.18698557275506175,-0.20079611514822493,-0.525070014837263,0.525070014837263
28,1.0588967138333174,-0.193353400554747,-0.21714302155278042,-0.53938911775347,0.53938911775347
29,1.0888187105755243,-0.20021521319418686,-0.2339190033487307,-0.5534238511285394,0.5534238511285394
30,1.118614777995204,-0.20758308272820564,-0.2511178831992258,-0.5671110520522186,0.5671110520522186
31,1.1482803245350532,-0.21546908121162753,-0.26873215984023635,-0.5803842547094823,0.5803842547094823
32,1.1778107586377684,-0.22388528069927688,-0.286752939326739,-0.5931741895355562,0.5931741895355562
33,1.2072014887460463,-0.23284375324597784,-0.3051698748406718,-0.6054093915578086,0.6054093915578086
34,1.2364479233025831,-0.24235657090655469,-0.3239711169095962,-0.6170169179194601,0.6170169179194601
35,1.2655454707500753,-0.2524358057358317,-0.343143275892876,-0.6279231709178313,0.6279231709178313
36,1.2944895395312201,-0.26309352978863315,-0.3626713985453853,-0.6380548187371026,0.6380548187371026
37,1.3232755380887131,-0.2743418151197832,-0.3825270033749639,-0.6466017181139095,0.6466017181139095
38,1.3518976553685649,-0.28619144555548426,-0.40256601716683166,-0.6472420127950151,0.6472420127950151
39,1.3803376481753267,-0.2986400720937531,-0.42261424637926304,-0.644604533245503,0.644604533245503
40,1.4085700100518377,-0.3116776731068997,-0.44263689975913845,-0.6434266840602625,0.6434266840602625
41,1.4365691433808498,-0.3252941306692835,-0.46267020786245044,-0.6437470563284758,0.6437470563284758
42,1.4643094505451155,-0.33947932685526333,-0.4827510051317738,-0.645553900165296,0.645553900165296
43,1.4917653339273877,-0.35422314373919855,-0.5029159959575783,-0.6488424108889057,0.6488424108889057
44,1.5189111959104196,-0.3695154633954486,-0.523201868266624,-0.6536144149176688,0.6536144149176688
