index,x,y,yaw,curvature,curvature_abs
98,1.286230429534555,-1.9685837410562386,0.2238005639880921,1.979353818668921,1.979353818668921
99,1.3302379438857044,-1.9563730362115597,0.3207630890712175,2.2602559167877456,2.2602559167877456
100,1.3715160262616766,-1.940248752020185,0.4235339704148087,2.357363648309818,2.357363648309818
101,1.4100637410063237,-1.9203861297098428,0.5269944188149646,2.3918330208558194,2.3918330208558194
102,1.4458871987064543,-1.8969731555776432,0.6293492633695127,2.3697831019605378,2.3697831019605378
103,1.4789925099488745,-1.8701978159207,0.7291166009960998,2.297508555606251,2.297508555606251
104,1.509385785320394,-1.8402480970361255,0.8251007414620442,2.1863009745628315,2.1863009745628315
105,1.5370731354078193,-1.8073119852210322,0.9164623314806538,2.049567041930571,2.049567041930571
106,1.5620606707979587,-1.7715774667725317,1.0027241408116125,1.9001781349471947,1.9001781349471947
107,1.5843545020776197,-1.7332325279877367,1.0837284727699916,1.7487558958489218,1.7487558958489218
108,1.6039607398336102,-1.6924651551637613,1.1595691202847815,1.6030078374544894,1.6030078374544894
109,1.620885494652738,-1.6494633345977157,1.230506712018295,1.467352026614899,1.467352026614899
110,1.6351359880650271,-1.6044150938287312,1.2957435127859915,1.2958449097233724,1.2958449097233724
111,1.6468344731681837,-1.5575127307617977,1.352448255745461,1.054449152943979,1.054449152943979
112,1.6563168737797922,-1.5089564754910076,1.3989394635001826,0.8303006534959324,0.8303006534959324
113,1.6639423565690727,-1.4589474209647273,1.435814501672536,0.6327828172324076,0.6327828172324076
114,1.6700700882052442,-1.4076866601313256,1.4638710425678467,0.45863107702172284,0.45863107702172284
115,1.6750592353575273,-1.3553752859391697,1.483800396176569,0.3034245994125206,0.3034245994125206
116,1.6792689646951413,-1.302214391336628,1.496155487036564,0.1624949778803176,0.1624949778803176
117,1.683058442887305,-1.2484050692720667,1.501340803419587,0.031354175177639845,0.031354175177639845
118,1.6867868366032397,-1.1941484126938553,1.4996139151942782,-0.09414386421659664,0.09414386421659664
119,1.6908133125121638,-1.139645514550362,1.491092766551935,-0.21776281156436567,0.21776281156436567
120,1.695497037283297,-1.085097467789952,1.4757662720365385,-0.34287086037349185,0.34287086037349185
121,1.7011971775858603,-1.0307053653609963,1.4544218798475081,-0.43886591741655523,0.43886591741655523
122,1.7081738559772648,-0.9766583743808547,1.4331285811983112,-0.3430925395355126,0.3430925395355126
123,1.716108592308134,-0.9230759928268047,1.419075926188892,-0.17526380929302687,0.17526380929302687
124,1.7244734022967412,-0.8700524924326645,1.4142844310999876,-0.001687927865770883,0.001687927865770883
125,1.732740011925342,-0.817682110045348,1.4190135966514608,0.18298057275437263,0.18298057275437263
126,1.7403801471761948,-0.7660590825117656,1.4337227876767114,0.38513605411359236,0.38513605411359236
127,1.7468655340315562,-0.7152776466788315,1.459089170501553,0.6117206668915892,0.6117206668915892
128,1.7516678984736833,-0.6654320393934565,1.4959985029132825,0.8693560293835303,0.8693560293835303
129,1.7542589664848343,-0.6166164975025538,1.5454919473722712,1.1625163452998344,1.1625163452998344
130,1.7541104640472658,-0.5689252578530367,1.6086361593733858,1.4901478823741974,1.4901478823741974
131,1.7506941171432344,-0.5224525572918156,1.6860954468013205,1.8328289283575194,1.8328289283575194
