policy,step,nearest_idx,start_centerline_idx,cumulative_progress_idx,cumulative_progress_m,lap_progress_ratio,x,y,yaw,actual_speed_mps,actual_speed_mps_obs,actual_speed_index,rule_speed_mps_obs,cte,heading_error,curv_short_abs,curv_mid_abs,curv_long_abs,upcoming_curvature_abs,previous_delta_speed_mps_obs,correction_action,delta_speed_mps,rule_speed_mps,rule_speed_index,speed_index_correction,requested_speed_mps,requested_speed_index,executed_speed_index,target_speed_mps,steering_rad,reward,lap_completed,crashed,timeout
rule,22,7,0,7.0,0.21000415674699618,0.000614304519526108,-69.13604840628997,54.32400562793279,3.1956208333409792,2.018885873493661,2.018885850906372,0.5111111111111114,5.879570007324219,0.0017238166183233261,0.0047226520255208015,0.010241396725177765,0.010241396725177765,0.010241396725177765,0.010241396725177765,0.0,0.0,0.0,5.879570007324219,0.5421744452582465,0.0,5.879570007324219,0.5421744452582465,0.5111111111111114,5.600000000000002,-0.0012215970581236227,-0.03248673750884832,False,False,False
rule,23,8,0,8.0,0.24000475056799564,0.0007020623080298377,-69.1566835265072,54.32290679383672,3.195273246891133,2.113985873493661,2.113985776901245,0.5333333333333337,5.881638050079346,0.0018003954319283366,0.004072611220180988,0.010061983950436115,0.010061983950436115,0.010061983950436115,0.010061983950436115,0.0,0.0,0.0,5.879570007324219,0.5421744452582465,0.0,5.879570007324219,0.5421744452582465,0.5333333333333337,5.8000000000000025,-0.0010079177236977516,0.1175135891138533,False,False,False
rule,24,9,0,9.0,0.2700053443889951,0.0007898200965335674,-69.17826928068384,54.32177592292381,3.194903516068881,2.209085873493661,2.2090859413146973,0.5424042277865939,5.883712291717529,0.0018580799223855138,0.0034057770390063524,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.0,0.0,0.0,5.881638050079346,0.5424042277865939,0.0,5.881638050079346,0.5424042277865939,0.5424042277865939,5.881638050079346,-0.0007348616035451885,0.12234837659161628,False,False,False
rule,25,9,0,9.0,0.2700053443889951,0.0007898200965335674,-69.20080640033878,54.32062757405318,3.1943370681585517,2.304185873493661,2.3041858673095703,0.5426346990797255,5.883712291717529,0.0018807490123435855,0.0028393291868269444,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.0,0.0,0.0,5.883712291717529,0.5426346990797255,0.0,5.883712291717529,0.5426346990797255,0.5426346990797255,5.883712291717529,-0.0003660236880632919,-0.024350010481721376,False,False,False
rule,26,10,0,10.0,0.30000593820999455,0.0008775778850372971,-69.2242940409724,54.319445698910016,3.1937909827884345,2.399285873493661,2.3992857933044434,0.5426346990797255,5.8857927322387695,0.0018833497306331992,0.002001500688493252,0.00970196258276701,0.00970196258276701,0.00970196258276701,0.00970196258276701,0.0,0.0,0.0,5.883712291717529,0.5426346990797255,0.0,5.883712291717529,0.5426346990797255,0.5426346990797255,5.883712291717529,3.66903315494138e-05,0.12598073481009245,False,False,False
rule,27,11,0,11.0,0.330006532030994,0.0009653356735410268,-69.24873296287676,54.318245863628775,3.1930793504955473,2.494385873493661,2.4943859577178955,0.5428658591376411,5.88787841796875,0.0018509328365325928,0.0010034939041361213,0.009521386586129665,0.009521386586129665,0.009521386586129665,0.009521386586129665,0.0,0.0,0.0,5.8857927322387695,0.5428658591376411,0.0,5.8857927322387695,0.5428658591376411,0.5428658591376411,5.8857927322387695,0.00048030026067506326,0.1262090607258787,False,False,False
rule,28,12,0,12.0,0.36000712585199346,0.0010530934620447566,-69.27412201305239,54.31700492482188,3.1925006805820066,2.5894858734936608,2.5894858837127686,0.5430976019965278,5.889969825744629,0.001805927837267518,0.00014382645895238966,0.009340455755591393,0.009340455755591393,0.009340455755591393,0.009340455755591393,0.0,0.0,0.0,5.88787841796875,0.5430976019965278,0.0,5.88787841796875,0.5430976019965278,0.5430976019965278,5.88787841796875,0.0009633746510762134,0.12649600302154604,False,False,False
rule,29,13,0,13.0,0.3900077196729929,0.0011408512505484863,-69.30046041265024,54.315707065250784,3.192171596950731,2.6845858734936607,2.6845858097076416,0.5433299806382921,5.892066955566406,0.0017634595278650522,-0.00046087001101113856,0.00915918592363596,0.00915918592363596,0.00915918592363596,0.00915918592363596,0.0,0.0,0.0,5.889969825744629,0.5433299806382921,0.0,5.889969825744629,0.5433299806382921,0.5433299806382921,5.889969825744629,0.001395049082056064,0.1264868388389248,False,False,False
rule,30,14,0,14.0,0.42000831349399237,0.001228609039052216,-69.32774695799974,54.31432829815766,3.1922611608353866,2.7796858734936607,2.7796859741210938,0.543562995062934,5.894168853759766,0.0017468639416620135,-0.0006415266543626785,0.008977594785392284,0.008977594785392284,0.008977594785392284,0.008977594785392284,0.0,0.0,0.0,5.892066955566406,0.543562995062934,0.0,5.892066955566406,0.543562995062934,0.543562995062934,5.892066955566406,0.0016695089330053775,0.12649118961020703,False,False,False
rule,31,15,0,15.0,0.4500089073149918,0.0013163668275559457,-69.35598239140559,54.31288383075016,3.192482361776455,2.8747858734936607,2.874785900115967,0.5437965393066406,5.896276473999023,0.001740266103297472,-0.0006851467187516391,0.008795698173344135,0.008795698173344135,0.008795698173344135,0.008795698173344135,0.0,0.0,0.0,5.894168853759766,0.5437965393066406,0.0,5.894168853759766,0.5437965393066406,0.5437965393066406,5.894168853759766,0.0017026168610460321,0.12652195356137555,False,False,False
rule,32,16,0,16.0,0.4800095011359913,0.0014041246160596754,-69.38516586589999,54.31135758423819,3.1929735128139116,2.9698858734936606,2.96988582611084,0.5440307193332248,5.898388385772705,0.0017591479700058699,-0.0004534102336037904,0.00861351378262043,0.00861351378262043,0.00861351378262043,0.00861351378262043,0.0,0.0,0.0,5.896276473999023,0.5440307193332248,0.0,5.896276473999023,0.5440307193332248,0.5440307193332248,5.896276473999023,0.0016678457558045184,0.1266012448989344,False,False,False
rule,33,17,0,17.0,0.5100100949569908,0.001491882404563405,-69.41529814231305,54.3097645488832,3.193495076086113,3.0649858734936606,3.064985990524292,0.5442653761969672,5.900505065917969,0.0017879125662147999,-0.00018584850477054715,0.008431057445704937,0.008431057445704937,0.011504643596708775,0.008431057445704937,0.0,0.0,0.0,5.898388385772705,0.5442653761969672,0.0,5.898388385772705,0.5442653761969672,0.5442653761969672,5.898388385772705,0.0014897243290650586,0.12668175166832654,False,False,False
rule,34,18,0,18.0,0.5400106887779902,0.0015796401930671348,-69.44637832858716,54.30808827501829,3.1942151973173276,3.1600858734936605,3.160085916519165,0.5445005628797743,5.902626037597656,0.0018424767768010497,0.00028569038840942085,0.008248345926404,0.008248345926404,0.01494248304516077,0.008248345926404,0.0,0.0,0.0,5.900505065917969,0.5445005628797743,0.0,5.900505065917969,0.5445005628797743,0.5445005628797743,5.900505065917969,0.0012971424159398009,0.12664985338797508,False,False,False
rule,35,19,0,19.0,0.5700112825989896,0.0016673979815708645,-69.47840719080033,54.30634337071202,3.194914260264084,3.2551858734936605,3.255185842514038,0.5447362263997396,5.904751777648926,0.0019076871685683727,0.0007415961590595543,0.00806539598852396,0.00806539598852396,0.018376294523477554,0.00806539598852396,0.0,0.0,0.0,5.902626037597656,0.5447362263997396,0.0,5.902626037597656,0.5447362263997396,0.5447362263997396,5.902626037597656,0.001007379396448953,0.12628583635378313,False,False,False
rule,36,20,0,20.0,0.6000118764199891,0.0017551557700745941,-69.51138379138794,54.30451302864849,3.195773542333486,3.3502858734936605,3.350285768508911,0.5449724197387695,5.906881332397461,0.001999882748350501,0.0013631518231704831,0.007882224395871162,0.007882224395871162,0.02180800400674343,0.007882224395871162,0.0,0.0,0.0,5.904751777648926,0.5449724197387695,0.0,5.904751777648926,0.5449724197387695,0.5449724197387695,5.904751777648926,0.0007176147031572018,0.1256961656245903,False,False,False
rule,37,21,0,21.0,0.6300124702409886,0.0018429135585783238,-69.5453089026743,54.30261155620463,3.1965828087314487,3.4453858734936604,3.4453859329223633,0.5452090369330512,5.909014701843262,0.002104272600263357,0.00194012769497931,0.007698847446590662,0.007698847446590662,0.02523951418697834,0.007698847446590662,0.0,0.0,0.0,5.906881332397461,0.5452090369330512,0.0,5.906881332397461,0.5452090369330512,0.5452090369330512,5.906881332397461,0.0003624071169719725,0.12510742253444593,False,False,False
rule,38,22,0,22.0,0.660013064061988,0.0019306713470820535,-69.58018154609012,54.300621895329066,3.1975297558598967,3.5404858734936604,3.5404858589172363,0.5454460779825846,5.911151885986328,0.0022375104017555714,0.0026602251455187798,0.007515282370150089,0.007515282370150089,0.0286727212369442,0.007515282370150089,0.0,0.0,0.0,5.909014701843262,0.5454460779825846,0.0,5.909014701843262,0.5454460779825846,0.5454460779825846,5.909014701843262,3.4456903587233895e-05,0.12445912039878616,False,False,False
rule,39,23,0,23.0,0.6900136578829874,0.002018429135585783,-69.61600250408077,54.29855815710469,3.198409041751733,3.6355858734936604,3.6355857849121094,0.5456835428873698,5.91329288482666,0.0023850633297115564,0.0033181069884449244,0.007331545930355787,0.007331545930355787,0.03210949897766113,0.007331545930355787,0.0,0.0,0.0,5.911151885986328,0.5456835428873698,0.0,5.911151885986328,0.5456835428873698,0.5456835428873698,5.911151885986328,-0.00035586321937191895,0.12381402128620835,False,False,False
rule,40,25,0,25.0,0.7500148455249864,0.002193944712593243,-69.6527707613547,54.29640312969459,3.19941179804772,3.7306858734936603,3.7306859493255615,0.5459214316474067,5.917584419250488,0.002563157817348838,0.0038944080006331205,0.006963625084608793,0.006963625084608793,0.03900120407342911,0.006963625084608793,0.0,0.0,0.0,5.91329288482666,0.5459214316474067,0.0,5.91329288482666,0.5459214316474067,0.5459214316474067,5.91329288482666,-0.0007126895709365201,0.2728049008629351,False,False,False
rule,41,26,0,26.0,0.7800154393459858,0.0022817025010969725,-69.69048804228255,54.294186534253605,3.200150567247497,3.8257858734936603,3.8257858753204346,0.5463982688056098,5.919734477996826,0.0027413631323724985,0.0044281333684921265,0.006779474206268787,0.006779474206268787,0.04245981574058533,0.006779474206268787,0.0,0.0,0.0,5.917584419250488,0.5463982688056098,0.0,5.917584419250488,0.5463982688056098,0.5463982688056098,5.917584419250488,-0.0011244619918892673,0.12207063519048024,False,False,False
rule,42,27,0,27.0,0.8100160331669852,0.0023694602896007022,-69.72915618099687,54.291939743280516,3.2003456642062678,3.9208858734936602,3.9208858013153076,0.5466371642218696,5.9218878746032715,0.002888812916353345,0.004423647187650204,0.006595219019800425,0.006595219019800425,0.04592936858534813,0.006595219019800425,0.0,0.0,0.0,5.919734477996826,0.5466371642218696,0.0,5.919734477996826,0.5466371642218696,0.5466371642218696,5.919734477996826,-0.001418238721771064,0.121671460721428,False,False,False
rule,43,28,0,28.0,0.8400166269879847,0.002457218078104432,-69.76877432571226,54.28964826427021,3.2002943240416433,4.01598587349366,4.01598596572876,0.5468764305114746,5.92404317855835,0.003019764320924878,0.004178187344223261,0.006410875357687473,0.006410875357687473,0.049411673098802567,0.006410875357687473,0.0,0.0,0.0,5.9218878746032715,0.5468764305114746,0.0,5.9218878746032715,0.5468764305114746,0.5468764305114746,5.9218878746032715,-0.0014757014015774855,0.1212580572256756,False,False,False
rule,44,30,0,30.0,0.9000178146299836,0.0026327336551118913,-69.80932167295958,54.28733117714908,3.1998728412050292,4.106713998349486,4.106713771820068,0.5471159087287055,5.928361892700195,0.0031141205690801144,0.00338486535474658,0.006041990593075752,0.006041990593075752,0.056421708315610886,0.006041990593075752,0.0,0.0,0.0,5.92404317855835,0.5471159087287055,0.0,5.92404317855835,0.5471159087287055,0.5471159087287055,5.92404317855835,-0.0014324441231808695,0.2706419742854509,False,False,False
rule,45,31,0,31.0,0.930018408450983,0.002720491443615621,-69.85075511019329,54.28497748872572,3.199340548399483,4.193333355725862,4.193333148956299,0.5475957658555772,5.9305243492126465,0.003186938352882862,0.002674857387319207,0.005857482552528381,0.005857482552528381,0.0599529966711998,0.005857482552528381,0.0,0.0,0.0,5.928361892700195,0.5475957658555772,0.0,5.928361892700195,0.5475957658555772,0.5475957658555772,5.928361892700195,-0.0012742860397471317,0.12029072592155361,False,False,False
rule,46,33,0,33.0,0.9900195960929821,0.0028960070206230804,-69.89303516975643,54.28260896773283,3.198532697030596,4.275936787466159,4.275936603546143,0.5478360388014052,5.934854030609131,0.0032177395187318325,0.0015279920771718025,0.005488418973982334,0.005488418973982334,0.0670769065618515,0.005488418973982334,0.0,0.0,0.0,5.9305243492126465,0.5478360388014052,0.0,5.9305243492126465,0.5478360388014052,0.5478360388014052,5.9305243492126465,-0.0010348567958278362,0.2698857407153113,False,False,False
rule,47,34,0,34.0,1.0200201899139816,0.00298376480912681,-69.93612241511978,54.28021365658905,3.1977001037852504,4.354818302377607,4.354818344116211,0.5483171145121256,5.937021255493164,0.0032201078720390797,0.0005341024952940643,0.005303896497935057,0.005303896497935057,0.07067300379276276,0.005303896497935057,0.0,0.0,0.0,5.934854030609131,0.5483171145121256,0.0,5.934854030609131,0.5483171145121256,0.5483171145121256,5.934854030609131,-0.0007091743626560219,0.11965233191825338,False,False,False
rule,48,36,0,36.0,1.0800213775559804,0.0031592803861342695,-69.97998117641642,54.27781415277139,3.1966497526996798,4.430052052798252,4.430052280426025,0.5485579172770182,5.941359519958496,0.003174407407641411,-0.0008224170887842774,0.004934951663017273,0.004934951663017273,0.07794209569692612,0.004934951663017273,0.0,0.0,0.0,5.937021255493164,0.5485579172770182,0.0,5.937021255493164,0.5485579172770182,0.5485579172770182,5.937021255493164,-0.00034978832719905444,0.26893215828257266,False,False,False
rule,49,37,0,37.0,1.1100219713769799,0.003247038174637999,-70.02457557329713,54.275397462395524,3.195629927227215,4.501914722861722,4.5019145011901855,0.5490399466620551,5.9435296058654785,0.0030942310113459826,-0.0019871145486831665,0.0047505623660981655,0.0047505623660981655,0.08161847293376923,0.0047505623660981655,0.0,0.0,0.0,5.941359519958496,0.5490399466620551,0.0,5.941359519958496,0.5490399466620551,0.5490399466620551,5.941359519958496,8.986702348632755e-05,0.11821393928910746,False,False,False
rule,50,39,0,39.0,1.1700231590189787,0.0034225537516454586,-70.06987336266305,54.272986798718605,3.194426175014004,4.57046351054855,4.57046365737915,0.5492810673183866,5.947872638702393,0.002959766425192356,-0.0034641874954104424,0.004382032435387373,0.004382032435387373,0.08906327188014984,0.004382032435387373,0.0,0.0,0.0,5.9435296058654785,0.5492810673183866,0.0,5.9435296058654785,0.5492810673183866,0.5492810673183866,5.9435296058654785,0.0005296187644986718,0.26724664912397833,False,False,False
rule,51,40,0,40.0,1.2000237528399782,0.0035103115401491883,-70.1158413873768,54.27055858392345,3.19340211909394,4.635959314592266,4.635959148406982,0.5497636265224881,5.95004415512085,0.0027951980009675026,-0.004616694059222937,0.004197923932224512,0.004197923932224512,0.09283497184515,0.004197923932224512,0.0,0.0,0.0,5.947872638702393,0.5497636265224881,0.0,5.947872638702393,0.5497636265224881,0.5497636265224881,5.947872638702393,0.0010474670208761036,0.11658619486216114,False,False,False
rule,52,42,0,42.0,1.2600249404819772,0.0036858271171566477,-70.16244847196616,54.26809753759916,3.1927438911320567,4.6984440487593995,4.69844388961792,0.5500049061245389,5.95438814163208,0.0026188476476818323,-0.00551541056483984,0.0038301018066704273,0.0038301018066704273,0.10048506408929825,0.0038301018066704273,0.0,0.0,0.0,5.95004415512085,0.5500049061245389,0.0,5.95004415512085,0.5500049061245389,0.5500049061245389,5.95004415512085,0.001511412290358357,0.26577272095064264,False,False,False
rule,53,43,0,43.0,1.2900255343029765,0.0037735849056603774,-70.2096642685205,54.26557673167399,3.1927102065328548,4.758164190375496,4.758164405822754,0.5504875712924533,5.956559658050537,0.0024589141830801964,-0.005661136470735073,0.003646420082077384,0.003646420082077384,0.10436661541461945,0.003646420082077384,0.0,0.0,0.0,5.95438814163208,0.5504875712924533,0.0,5.95438814163208,0.5504875712924533,0.5504875712924533,5.95438814163208,0.0017990007675997416,0.11534592111977142,False,False,False
rule,54,45,0,45.0,1.3500267219449755,0.003949100482667837,-70.25746230379033,54.2630163904216,3.1929542785886005,4.815147894863444,4.815147876739502,0.5507288508945041,5.960901260375977,0.002297236118465662,-0.005624753888696432,0.0032795961014926434,0.0037242756225168705,0.1122504398226738,0.0037242756225168705,0.0,0.0,0.0,5.956559658050537,0.5507288508945041,0.0,5.956559658050537,0.5507288508945041,0.5507288508945041,5.956559658050537,0.001859614543777418,0.2647269603240372,False,False,False
rule,55,46,0,46.0,1.3800273157659748,0.004036858271171566,-70.30581520806462,54.260395534128335,3.1936479970764937,4.869628467393565,4.869628429412842,0.5512112511528863,5.963070869445801,0.0021570720709860325,-0.0050266883336007595,0.003096485510468483,0.0038871655706316233,0.11625570803880692,0.0038871655706316233,0.0,0.0,0.0,5.960901260375977,0.5512112511528863,0.0,5.960901260375977,0.5512112511528863,0.5512112511528863,5.960901260375977,0.0017777342147223718,0.11445446189900989,False,False,False
