policy,step,nearest_idx,start_centerline_idx,cumulative_progress_idx,cumulative_progress_m,lap_progress_ratio,x,y,yaw,actual_speed_mps,actual_speed_mps_obs,actual_speed_index,rule_speed_mps_obs,cte,heading_error,curv_short_abs,curv_mid_abs,curv_long_abs,upcoming_curvature_abs,previous_delta_speed_mps_obs,correction_action,delta_speed_mps,rule_speed_mps,rule_speed_index,speed_index_correction,requested_speed_mps,requested_speed_index,executed_speed_index,target_speed_mps,steering_rad,reward,lap_completed,crashed,timeout
model,11,2,0,2.0,0.06000118764199891,0.00017551557700745942,-68.97177827120034,54.33345628948137,3.190833300983305,0.9727858734936611,0.9727858901023865,0.2666666666666668,5.869327545166016,0.00025036142324097455,0.0015273275785148144,0.01113181933760643,0.01113181933760643,0.01113181933760643,0.01113181933760643,-0.11913686990737915,-0.027975723147392273,-0.11190289258956909,5.867299556732178,0.5408110618591309,-0.012433654732174344,5.755396664142609,0.5283774071269565,0.2666666666666668,3.400000000000001,0.0019595167322409997,0.11024971821179184,False,False,False
model,12,2,0,2.0,0.06000118764199891,0.00017551557700745942,-68.98196568003014,54.33288603638145,3.1911946522382415,1.0678858734936612,1.0678858757019043,0.288888888888889,5.869327545166016,0.0003340748371556401,0.0018886788748204708,0.01113181933760643,0.01113181933760643,0.01113181933760643,0.01113181933760643,-0.11190289258956909,-0.02604777365922928,-0.10419109463691711,5.869327545166016,0.541036393907335,-0.01157678829299079,5.7651364505290985,0.5294596056143442,0.288888888888889,3.600000000000001,0.001629649229171729,-0.03948268702160568,False,False,False
model,13,2,0,2.0,0.06000118764199891,0.00017551557700745942,-68.99310189984749,54.33225019994842,3.191705995957745,1.1629858734936611,1.162985920906067,0.3111111111111112,5.869327545166016,0.0004380432073958218,0.002400022465735674,0.01113181933760643,0.01113181933760643,0.01113181933760643,0.01113181933760643,-0.10419109463691711,-0.023991458117961884,-0.09596583247184753,5.869327545166016,0.541036393907335,-0.010662870274649726,5.773361712694168,0.5303735236326853,0.3111111111111112,3.800000000000001,0.0014187930433386827,-0.03923722004052252,False,False,False
model,14,3,0,3.0,0.09000178146299836,0.00026327336551118914,-69.00518773585415,54.33156300418933,3.1921482339884113,1.258085873493661,1.25808584690094,0.3333333333333334,5.871362209320068,0.0005446834256872535,0.0025131942238658667,0.010954674333333969,0.010954674333333969,0.010954674333333969,0.010954674333333969,-0.09596583247184753,-0.02180531993508339,-0.08722127974033356,5.869327545166016,0.541036393907335,-0.009691253304481506,5.782106265425682,0.5313451406028535,0.3333333333333334,4.000000000000001,0.0010609756523618818,0.11116066214695149,False,False,False
model,15,3,0,3.0,0.09000178146299836,0.00026327336551118914,-69.01822228105895,54.33080861861544,3.192732835963572,1.353185873493661,1.3531858921051025,0.3555555555555557,5.871362209320068,0.0006722288089804351,0.0030977963469922543,0.010954674333333969,0.010954674333333969,0.010954674333333969,0.010954674333333969,-0.08722127974033356,-0.019500061869621277,-0.07800024747848511,5.871362209320068,0.5412624677022299,-0.008666694164276123,5.793361961841583,0.5325957735379537,0.3555555555555557,4.200000000000001,0.0007677544277014266,-0.03855590111602099,False,False,False
model,16,4,0,4.0,0.12000237528399782,0.00035103115401491884,-69.0322063525235,54.330001274518025,3.1932483772232034,1.448285873493661,1.4482858180999756,0.37777777777777793,5.873404026031494,0.000804673065431416,0.003289573360234499,0.010777043178677559,0.010777043178677559,0.010777043178677559,0.010777043178677559,-0.07800024747848511,-0.017056986689567566,-0.06822794675827026,5.871362209320068,0.5412624677022299,-0.00758088297314114,5.803134262561798,0.5336815847290887,0.37777777777777793,4.400000000000001,0.000375396027985314,0.11187228009225374,False,False,False
model,17,4,0,4.0,0.12000237528399782,0.00035103115401491884,-69.04713900324477,54.3291246893371,3.19390097732643,1.543385873493661,1.5433858633041382,0.40000000000000013,5.873404026031494,0.0009582798811607063,0.0039421734400093555,0.010777043178677559,0.010777043178677559,0.010777043178677559,0.010777043178677559,-0.06822794675827026,-0.014498494565486908,-0.05799397826194763,5.873404026031494,0.5414893362257216,-0.006443775362438626,5.8154100477695465,0.5350455608632829,0.40000000000000013,4.600000000000001,4.3709789990283074e-05,-0.037806732627116146,False,False,False
model,18,5,0,5.0,0.15000296910499727,0.00043878894251864854,-69.06302106117947,54.32819308259538,3.1944836576969604,1.638485873493661,1.6384859085083008,0.4222222222222224,5.875452995300293,0.001118241809308529,0.004206402227282524,0.010598942637443542,0.010598942637443542,0.010598942637443542,0.010598942637443542,-0.05799397826194763,-0.011804310604929924,-0.047217242419719696,5.873404026031494,0.5414893362257216,-0.005246360268857744,5.8261867836117744,0.5362429759568639,0.4222222222222224,4.800000000000002,-0.0002856333643700656,0.11265885070850644,False,False,False
model,19,5,0,5.0,0.15000296910499727,0.00043878894251864854,-69.07985154669215,54.32718987959812,3.195199252921212,1.733585873493661,1.7335858345031738,0.44444444444444464,5.875452995300293,0.0013011943083256483,0.004921997431665659,0.010598942637443542,0.010598942637443542,0.010598942637443542,0.010598942637443542,-0.047217242419719696,-0.009004838764667511,-0.036019355058670044,5.875452995300293,0.5417169994778104,-0.004002150562074449,5.839433640241623,0.5377148489157358,0.44444444444444464,5.000000000000002,-0.0006434186122101452,-0.03698242207709701,False,False,False
model,20,6,0,6.0,0.18000356292599673,0.0005265467310223783,-69.09763223341896,54.3261451156783,3.1956721741895184,1.8286858734936609,1.8286858797073364,0.4666666666666669,5.877508163452148,0.0014752334682270885,0.005081789568066597,0.010420388542115688,0.010420388542115688,0.010420388542115688,0.010420388542115688,-0.036019355058670044,-0.006077524274587631,-0.024310097098350525,5.875452995300293,0.5417169994778104,-0.002701121899816725,5.851142898201942,0.5390158775779936,0.4666666666666669,5.200000000000002,-0.0010889465550762399,0.11357507174139415,False,False,False
model,21,7,0,7.0,0.21000415674699618,0.000614304519526108,-69.11636487227561,54.325089553838986,3.195707894272609,1.9237858734936608,1.923785924911499,0.48888888888888915,5.879570007324219,0.001611321815289557,0.004809712991118431,0.010241396725177765,0.010241396725177765,0.010241396725177765,0.010241396725177765,-0.024310097098350525,-0.003064822405576706,-0.012259289622306824,5.877508163452148,0.5419453514946831,-0.0013621432913674249,5.865248873829842,0.5405832082033157,0.48888888888888915,5.400000000000002,-0.0012465833079837608,0.1143287439689556,False,False,False
model,22,7,0,7.0,0.21000415674699618,0.000614304519526108,-69.13604840628997,54.32400562793279,3.1956208333409792,2.018885873493661,2.018885850906372,0.5111111111111114,5.879570007324219,0.0017238166183233261,0.0047226520255208015,0.010241396725177765,0.010241396725177765,0.010241396725177765,0.010241396725177765,-0.012259289622306824,3.159046173095703e-05,0.00012636184692382812,5.879570007324219,0.5421744452582465,1.404020521375868e-05,5.879696369171143,0.5421884854634603,0.5111111111111114,5.600000000000002,-0.0012215970581236227,-0.03497397675044836,False,False,False
model,23,8,0,8.0,0.24000475056799564,0.0007020623080298377,-69.1566835265072,54.32290679383672,3.195273246891133,2.113985873493661,2.113985776901245,0.5333333333333337,5.881638050079346,0.0018003954319283366,0.004072611220180988,0.010061983950436115,0.010061983950436115,0.010061983950436115,0.010061983950436115,0.00012636184692382812,0.003228219226002693,0.012912876904010773,5.879570007324219,0.5421744452582465,0.0014347641004456414,5.8924828842282295,0.5436092093586922,0.5333333333333337,5.8000000000000025,-0.0010079177236977516,0.11392325595011506,False,False,False
model,24,9,0,9.0,0.2700053443889951,0.0007898200965335674,-69.17826928068384,54.32177592292381,3.194903516068881,2.209085873493661,2.2090859413146973,0.545281260377831,5.883712291717529,0.0018580799223855138,0.0034057770390063524,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.012912876904010773,0.006473323330283165,0.02589329332113266,5.881638050079346,0.5424042277865939,0.002877032591236962,5.907531343400478,0.545281260377831,0.545281260377831,5.907531343400478,-0.0007348616035451885,0.11662699830292968,False,False,False
model,25,9,0,9.0,0.2700053443889951,0.0007898200965335674,-69.20080640033878,54.32062757405318,3.1943370681585517,2.304185873493661,2.3041858673095703,0.5469794836309221,5.883712291717529,0.0018807490123435855,0.0028393291868269444,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.009882166981697083,0.02589329332113266,0.009775765240192413,0.03910306096076965,5.883712291717529,0.5426346990797255,0.004344784551196628,5.922815352678299,0.5469794836309221,0.5469794836309221,5.922815352678299,-0.0003660236880632919,-0.030675973473522557,False,False,False
model,26,10,0,10.0,0.30000593820999455,0.0008775778850372971,-69.2242940409724,54.319445698910016,3.1937909827884345,2.399285873493661,2.3992857933044434,0.548475917842653,5.8857927322387695,0.0018833497306331992,0.002001500688493252,0.00970196258276701,0.00970196258276701,0.00970196258276701,0.00970196258276701,0.03910306096076965,0.013142742216587067,0.05257096886634827,5.883712291717529,0.5426346990797255,0.005841218762927585,5.936283260583878,0.548475917842653,0.548475917842653,5.936283260583878,3.66903315494138e-05,0.11850658726870804,False,False,False
model,27,11,0,11.0,0.330006532030994,0.0009653356735410268,-69.24873296287676,54.318245863628775,3.1930793504955473,2.494385873493661,2.4943859577178955,0.5502086141043239,5.88787841796875,0.0018509328365325928,0.0010034939041361213,0.009521386586129665,0.009521386586129665,0.009521386586129665,0.009521386586129665,0.05257096886634827,0.01652119867503643,0.06608479470014572,5.8857927322387695,0.5428658591376411,0.007342754966682858,5.951877526938915,0.5502086141043239,0.5502086141043239,5.951877526938915,0.00048030026067506326,0.11763426803617784,False,False,False
model,28,12,0,12.0,0.36000712585199346,0.0010530934620447566,-69.27412201305239,54.31700492482188,3.1925006805820066,2.5894858734936608,2.5894858837127686,0.5519478751553429,5.889969825744629,0.001805927837267518,0.00014382645895238966,0.009340455755591393,0.009340455755591393,0.009340455755591393,0.009340455755591393,0.06608479470014572,0.019913114607334137,0.07965245842933655,5.88787841796875,0.5430976019965278,0.008850273158815172,5.9675308763980865,0.5519478751553429,0.5519478751553429,5.9675308763980865,0.0009633746510762134,0.11681464519766425,False,False,False
model,29,13,0,13.0,0.3900077196729929,0.0011408512505484863,-69.30046041265024,54.315707065250784,3.192171596950731,2.6845858734936607,2.6845858097076416,0.5536919699774848,5.892066955566406,0.0017634595278650522,-0.00046087001101113856,0.00915918592363596,0.00915918592363596,0.00915918592363596,0.00915918592363596,0.07965245842933655,0.023314476013183594,0.09325790405273438,5.889969825744629,0.5433299806382921,0.010361989339192709,5.983227729797363,0.5536919699774848,0.5536919699774848,5.983227729797363,0.001395049082056064,0.1157000494407691,False,False,False
model,30,14,0,14.0,0.42000831349399237,0.001228609039052216,-69.32774695799974,54.31432829815766,3.1922611608353866,2.7796858734936607,2.7796859741210938,0.5554359836710824,5.894168853759766,0.0017468639416620135,-0.0006415266543626785,0.008977594785392284,0.008977594785392284,0.008977594785392284,0.008977594785392284,0.09325790405273438,0.026714224368333817,0.10685689747333527,5.892066955566406,0.543562995062934,0.011872988608148363,5.9989238530397415,0.5554359836710824,0.5554359836710824,5.9989238530397415,0.0016695089330053775,0.11461043594758523,False,False,False
model,31,15,0,15.0,0.4500089073149918,0.0013163668275559457,-69.35598239140559,54.31288383075016,3.192482361776455,2.8747858734936607,2.874785900115967,0.5571758101383845,5.896276473999023,0.001740266103297472,-0.0006851467187516391,0.008795698173344135,0.008795698173344135,0.008795698173344135,0.008795698173344135,0.10685689747333527,0.03010335937142372,0.12041343748569489,5.894168853759766,0.5437965393066406,0.013379270831743876,6.0145822912454605,0.5571758101383845,0.5571758101383845,6.0145822912454605,0.0017026168610460321,0.11355963216246147,False,False,False
model,32,16,0,16.0,0.4800095011359913,0.0014041246160596754,-69.38516586589999,54.31135758423819,3.1929735128139116,2.9698858734936606,2.96988582611084,0.558903209037251,5.898388385772705,0.0017591479700058699,-0.0004534102336037904,0.00861351378262043,0.00861351378262043,0.00861351378262043,0.00861351378262043,0.12041343748569489,0.03346310183405876,0.13385240733623505,5.896276473999023,0.5440307193332248,0.014872489704026116,6.0301288813352585,0.558903209037251,0.558903209037251,6.0301288813352585,0.0016678457558045184,0.11258519700097654,False,False,False
model,33,17,0,17.0,0.5100100949569908,0.001491882404563405,-69.41529814231305,54.3097645488832,3.193495076086113,3.0649858734936606,3.064985990524292,0.5606146454811096,5.900505065917969,0.0017879125662147999,-0.00018584850477054715,0.008431057445704937,0.008431057445704937,0.011504643596708775,0.008431057445704937,0.13385240733623505,0.036785855889320374,0.1471434235572815,5.898388385772705,0.5442653761969672,0.01634926928414239,6.045531809329987,0.5606146454811096,0.5606146454811096,6.045531809329987,0.0014897243290650586,0.11163152994251375,False,False,False
model,34,18,0,18.0,0.5400106887779902,0.0015796401930671348,-69.44637832858716,54.30808827501829,3.1942151973173276,3.1600858734936605,3.160085916519165,0.5622736381159888,5.902626037597656,0.0018424767768010497,0.00028569038840942085,0.008248345926404,0.008248345926404,0.01494248304516077,0.008248345926404,0.1471434235572815,0.0399894192814827,0.1599576771259308,5.900505065917969,0.5445005628797743,0.017773075236214533,6.0604627430438995,0.5622736381159888,0.5622736381159888,6.0604627430438995,0.0012971424159398009,0.11068313154231747,False,False,False
model,35,19,0,19.0,0.5700112825989896,0.0016673979815708645,-69.47840719080033,54.30634337071202,3.194914260264084,3.2551858734936605,3.255185842514038,0.5639030734697977,5.904751777648926,0.0019076871685683727,0.0007415961590595543,0.00806539598852396,0.00806539598852396,0.018376294523477554,0.00806539598852396,0.1599576771259308,0.04312540590763092,0.17250162363052368,5.902626037597656,0.5447362263997396,0.019166847070058186,6.07512766122818,0.5639030734697977,0.5639030734697977,6.07512766122818,0.001007379396448953,0.1093612529975035,False,False,False
model,36,20,0,20.0,0.6000118764199891,0.0017551557700745941,-69.51138379138794,54.30451302864849,3.195773542333486,3.3502858734936605,3.350285768508911,0.5655051287677553,5.906881332397461,0.001999882748350501,0.0013631518231704831,0.007882224395871162,0.007882224395871162,0.02180800400674343,0.007882224395871162,0.17250162363052368,0.04619859531521797,0.1847943812608719,5.904751777648926,0.5449724197387695,0.020532709028985765,6.089546158909798,0.5655051287677553,0.5655051287677553,6.089546158909798,0.0007176147031572018,0.10781734235247535,False,False,False
model,37,21,0,21.0,0.6300124702409886,0.0018429135585783238,-69.5453089026743,54.30261155620463,3.1965828087314487,3.4453858734936604,3.4453859329223633,0.5670776747994952,5.909014701843262,0.002104272600263357,0.00194012769497931,0.007698847446590662,0.007698847446590662,0.02523951418697834,0.007698847446590662,0.1847943812608719,0.04920443519949913,0.19681774079799652,5.906881332397461,0.5452090369330512,0.02186863786644406,6.1036990731954575,0.5670776747994952,0.5670776747994952,6.1036990731954575,0.0003624071169719725,0.10629740627473024,False,False,False
model,38,22,0,22.0,0.660013064061988,0.0019306713470820535,-69.58018154609012,54.300621895329066,3.1975297558598967,3.5404858734936604,3.5404858589172363,0.5686167611016167,5.911151885986328,0.0022375104017555714,0.0026602251455187798,0.007515282370150089,0.007515282370150089,0.0286727212369442,0.007515282370150089,0.19681774079799652,0.052134037017822266,0.20853614807128906,5.909014701843262,0.5454460779825846,0.02317068311903212,6.117550849914551,0.5686167611016167,0.5686167611016167,6.117550849914551,3.4456903587233895e-05,0.1047480795190812,False,False,False
model,39,23,0,23.0,0.6900136578829874,0.002018429135585783,-69.61600250408077,54.29855815710469,3.198409041751733,3.6355858734936604,3.6355857849121094,0.570122930738661,5.91329288482666,0.0023850633297115564,0.0033181069884449244,0.007331545930355787,0.007331545930355787,0.03210949897766113,0.007331545930355787,0.20853614807128906,0.05498862266540527,0.2199544906616211,5.911151885986328,0.5456835428873698,0.024439387851291232,6.131106376647949,0.570122930738661,0.570122930738661,6.131106376647949,-0.00035586321937191895,0.10322210982262063,False,False,False
model,40,25,0,25.0,0.7500148455249864,0.002193944712593243,-69.6527707613547,54.29640312969459,3.19941179804772,3.7306858734936603,3.7306859493255615,0.571593874030643,5.917584419250488,0.002563157817348838,0.0038944080006331205,0.006963625084608793,0.006963625084608793,0.03900120407342911,0.006963625084608793,0.2199544906616211,0.0577629953622818,0.2310519814491272,5.91329288482666,0.5459214316474067,0.025672442383236356,6.144344866275787,0.571593874030643,0.571593874030643,6.144344866275787,-0.0007126895709365201,0.2513313793865739,False,False,False
model,41,26,0,26.0,0.7800154393459858,0.0022817025010969725,-69.69048804228255,54.294186534253605,3.200150567247497,3.8257858734936603,3.8257858753204346,0.5732236802577972,5.919734477996826,0.0027413631323724985,0.0044281333684921265,0.006779474206268787,0.006779474206268787,0.04245981574058533,0.006779474206268787,0.2310519814491272,0.06035717576742172,0.2414287030696869,5.917584419250488,0.5463982688056098,0.026825411452187434,6.159013122320175,0.5732236802577972,0.5732236802577972,6.159013122320175,-0.0011244619918892673,0.09989453349069627,False,False,False
model,42,27,0,27.0,0.8100160331669852,0.0023694602896007022,-69.72915618099687,54.291939743280516,3.2003456642062678,3.9208858734936602,3.9208858013153076,0.5746245715353224,5.9218878746032715,0.002888812916353345,0.004423647187650204,0.006595219019800425,0.006595219019800425,0.04592936858534813,0.006595219019800425,0.2414287030696869,0.06297166645526886,0.25188666582107544,5.919734477996826,0.5466371642218696,0.027987407313452825,6.171621143817902,0.5746245715353224,0.5746245715353224,6.171621143817902,-0.001418238721771064,0.09859096187848691,False,False,False
model,43,28,0,28.0,0.8400166269879847,0.002457218078104432,-69.76877432571226,54.28964826427021,3.2002943240416433,4.01598587349366,4.01598596572876,0.5759899947378371,5.92404317855835,0.003019764320924878,0.004178187344223261,0.006410875357687473,0.006410875357687473,0.049411673098802567,0.006410875357687473,0.25188666582107544,0.06550551950931549,0.26202207803726196,5.9218878746032715,0.5468764305114746,0.02911356422636244,6.1839099526405334,0.5759899947378371,0.5759899947378371,6.1839099526405334,-0.0014757014015774855,0.09739359259997774,False,False,False
model,44,30,0,30.0,0.9000178146299836,0.0026327336551118913,-69.8093434710576,54.287329479838526,3.199878062693846,4.111085873493661,4.111085891723633,0.5773185193538666,5.928361892700195,0.003114619292318821,0.003390086814761162,0.006041990593075752,0.006041990593075752,0.056421708315610886,0.006041990593075752,0.26202207803726196,0.0679558739066124,0.2718234956264496,5.92404317855835,0.5471159087287055,0.030202610625161067,6.195866674184799,0.5773185193538666,0.5773185193538666,6.195866674184799,-0.0014324441231808695,0.24598441013406966,False,False,False
model,45,31,0,31.0,0.930018408450983,0.002720491443615621,-69.85086283608065,54.284969927468495,3.1993564563800456,4.206185873493661,4.206185817718506,0.5788083208931817,5.9305243492126465,0.0031885583885014057,0.002690765308216214,0.005857482552528381,0.005857482552528381,0.0599529966711998,0.005857482552528381,0.2718234956264496,0.07022824883460999,0.28091299533843994,5.928361892700195,0.5475957658555772,0.031212555037604436,6.209274888038635,0.5788083208931817,0.5788083208931817,6.209274888038635,-0.0012765782427424364,0.09501768256254464,False,False,False
model,46,33,0,33.0,0.9900195960929821,0.0028960070206230804,-69.89333343415477,54.28258767866151,3.198581591698102,4.301285873493661,4.301285743713379,0.5800726215044657,5.934854030609131,0.003222476923838258,0.0015768867451697588,0.005488418973982334,0.005488418973982334,0.0670769065618515,0.005488418973982334,0.28091299533843994,0.07253231108188629,0.29012924432754517,5.9305243492126465,0.5478360388014052,0.032236582703060575,6.220653593540192,0.5800726215044657,0.5800726215044657,6.220653593540192,-0.0010417939124746152,0.24373806661175432,False,False,False
model,47,34,0,34.0,1.0200201899139816,0.00298376480912681,-69.93673844234924,54.280170672557226,3.1977877479120864,4.393164650667831,4.39316463470459,0.5815046826998392,5.937021255493164,0.0032288082875311375,0.000621746585238725,0.005303896497935057,0.005303896497935057,0.07067300379276276,0.005303896497935057,0.29012924432754517,0.07467202842235565,0.2986881136894226,5.934854030609131,0.5483171145121256,0.03318756818771362,6.2335421442985535,0.5815046826998392,0.5815046826998392,6.2335421442985535,-0.0007305455838124073,0.0929036879998404,False,False,False
model,48,36,0,36.0,1.0800213775559804,0.0031592803861342695,-69.98104351148703,54.27773991919881,3.1967979167218274,4.4811754746367916,4.481175422668457,0.5826750993728638,5.941359519958496,0.00318919331766665,-0.0006742530968040228,0.004934951663017273,0.004934951663017273,0.07794209569692612,0.004934951663017273,0.2986881136894226,0.07676365971565247,0.30705463886260986,5.937021255493164,0.5485579172770182,0.03411718209584554,6.244075894355774,0.5826750993728638,0.5826750993728638,6.244075894355774,-0.0003876247668905956,0.24151046173544063,False,False,False
model,49,37,0,37.0,1.1100219713769799,0.003247038174637999,-70.02621046357959,54.27528407596411,3.1958382566359376,4.5655584064260655,4.565558433532715,0.5839766926235623,5.9435296058654785,0.0031158938072621822,-0.001778785022906959,0.0047505623660981655,0.0047505623660981655,0.08161847293376923,0.0047505623660981655,0.30705463886260986,0.07860767841339111,0.31443071365356445,5.941359519958496,0.5490399466620551,0.034936745961507164,6.2557902336120605,0.5839766926235623,0.5839766926235623,6.2557902336120605,2.552390373595717e-05,0.09038491705063671,False,False,False
model,50,39,0,39.0,1.1700231590189787,0.0034225537516454586,-70.0722044443971,54.27282500095942,3.1947106532604956,4.646376144030714,4.646376132965088,0.5850217011239793,5.947872638702393,0.002990142675116658,-0.003179709194228053,0.004382032435387373,0.004382032435387373,0.08906327188014984,0.004382032435387373,0.31443071365356445,0.08041642606258392,0.3216657042503357,5.9435296058654785,0.5492810673183866,0.03574063380559286,6.265195310115814,0.5850217011239793,0.5850217011239793,6.265195310115814,0.0004384516420379365,0.23877452498355542,False,False,False
model,51,40,0,40.0,1.2000237528399782,0.0035103115401491883,-70.11898974859065,54.27034136487536,3.19375034204386,4.7238600206865495,4.723859786987305,0.5862111449241638,5.95004415512085,0.0028345156461000443,-0.004268471151590347,0.004197923932224512,0.004197923932224512,0.09283497184515,0.004197923932224512,0.3216657042503357,0.08200691640377045,0.3280276656150818,5.947872638702393,0.5497636265224881,0.03644751840167575,6.275900304317474,0.5862111449241638,0.5862111449241638,6.275900304317474,0.0009247009434337228,0.0877559813927928,False,False,False
