progress_m,progress_idx_est,rule_target_speed_mps,rule_actual_speed_mps,rule_requested_speed_index,rule_executed_speed_index,rule_rule_speed_mps,rule_rule_speed_index,rule_delta_speed_mps,rule_speed_index_correction,rule_correction_action,rule_cte,rule_heading_error,rule_curv_short_abs,rule_curv_mid_abs,rule_curv_long_abs,rule_upcoming_curvature_abs,rule_reward,model_target_speed_mps,model_actual_speed_mps,model_requested_speed_index,model_executed_speed_index,model_rule_speed_mps,model_rule_speed_index,model_delta_speed_mps,model_speed_index_correction,model_correction_action,model_cte,model_heading_error,model_curv_short_abs,model_curv_mid_abs,model_curv_long_abs,model_upcoming_curvature_abs,model_reward,delta_target_speed_mps,delta_executed_speed_index,delta_requested_speed_index
0.0,0.0,1.8,0.2398740416979295,0.5406207508511014,0.08888888888888888,5.865586757659912,0.5406207508511014,0.0,0.0,0.0,2.0825446459379497e-06,0.00023092995321251562,0.01145776268094778,0.01145776268094778,0.01145776268094778,0.01145776268094778,-0.028293146163629598,1.8,0.2398740416979295,0.5232302967518095,0.08888888888888888,5.865586757659912,0.5406207508511014,-0.1565140868936266,-0.017390454099291845,-0.03912852172340665,2.0825446459379497e-06,0.00023092995321251562,0.01145776268094778,0.01145776268094778,0.01145776268094778,0.01145776268094778,-0.046327204632312026,0.0,0.0,-0.017390454099291852
0.02985841091189519,0.995260663507109,2.8947867298578203,0.7326891349543448,0.5407628076461944,0.21053185887309112,5.86686526881575,0.5407628076461944,0.0,0.0,0.0,8.821656285463811e-05,0.0010113300132127286,0.011309169943475328,0.011309169943475328,0.011309169943475328,0.011309169943475328,0.008427202990539309,2.8947867298578203,0.7326891349543448,0.5264342359686772,0.21053185887309112,5.86686526881575,0.5407628076461944,-0.12895714509765605,-0.014328571677517337,-0.03223928627441401,8.821656285463811e-05,0.0010113300132127286,0.011309169943475328,0.011309169943475328,0.011309169943475328,0.011309169943475328,-0.0031294960465283114,0.0,0.0,-0.014328571677517221
0.05971682182379038,1.990521327014218,3.5933649289099536,1.0647308971903435,0.540959408351449,0.2881516587677726,5.86863467516304,0.540959408351449,0.0,0.0,0.0,0.00033843597017013563,0.0019299215186566795,0.011133493679041546,0.011133493679041546,0.011133493679041546,0.011133493679041546,0.020264664219932504,3.5933649289099536,1.0647308971903435,0.5293755119416992,0.2881516587677726,5.86863467516304,0.540959408351449,-0.10425506768774648,-0.011583896409749609,-0.02606376692193662,0.00033843597017013563,0.0019299215186566795,0.011133493679041546,0.011133493679041546,0.011133493679041546,0.011133493679041546,0.010382603118871783,0.0,0.0,-0.011583896409749772
0.08957523273568557,2.985781990521327,4.092890995260665,1.3022555417401065,0.541146755720704,0.3436545550289627,5.870320801486336,0.541146755720704,0.0,0.0,0.0,0.0006046509567451756,0.00279317084496832,0.010957192982683814,0.010957192982683814,0.010957192982683814,0.010957192982683814,0.04436185415048302,4.092890995260665,1.3022555417401065,0.5319339602228338,0.3436545550289627,5.870320801486336,0.541146755720704,-0.08291515948083164,-0.009212795497870182,-0.02072878987020791,0.0006046509567451756,0.00279317084496832,0.010957192982683814,0.010957192982683814,0.010957192982683814,0.010957192982683814,0.03593566330979353,0.0,0.0,-0.009212795497870241
0.11943364364758076,3.981042654028436,4.492417061611376,1.4922301862898695,0.5413716086718583,0.38804634017904177,5.872344478046725,0.5413716086718583,0.0,0.0,0.0,0.0008763007319508057,0.0036005107818339105,0.010780410593931708,0.010780410593931708,0.010780410593931708,0.010780410593931708,0.04409413590050088,4.492417061611376,1.4922301862898695,0.5343182056734221,0.38804634017904177,5.872344478046725,0.5413716086718583,-0.06348062698592508,-0.00705340299843612,-0.01587015674648127,0.0008763007319508057,0.0036005107818339105,0.010780410593931708,0.010780410593931708,0.010780410593931708,0.010780410593931708,0.03701892741565688,0.0,0.0,-0.0070534029984361535
0.14929205455947595,4.976303317535544,4.89052132701422,1.6815287644889214,0.541597782404188,0.4322801474460244,5.874380041637692,0.541597782404188,0.0,0.0,0.0,0.0012019398221933674,0.004541727639205083,0.010603163029415913,0.010603163029415913,0.010603163029415913,0.010603163029415913,0.043382134305780945,4.89052132701422,1.6815287644889214,0.5369169375633113,0.4322801474460244,5.874380041637692,0.541597782404188,-0.04212760356788953,-0.004680844840876614,-0.010531900891972382,0.0012019398221933674,0.004541727639205083,0.010603163029415913,0.010603163029415913,0.010603163029415913,0.010603163029415913,0.03781912804596216,0.0,0.0,-0.004680844840876719
0.17915046547137115,5.971563981042654,5.191469194312798,1.8246294753893955,0.5417137625595342,0.4657187993680887,5.875423863035808,0.5417137625595342,0.0,0.0,0.0,0.001467683267011638,0.005067071376447852,0.010425465909755342,0.010425465909755342,0.010425465909755342,0.010425465909755342,0.11574334463972917,5.191469194312798,1.8246294753893955,0.5389579543986089,0.4657187993680887,5.875423863035808,0.5417137625595342,-0.024802273448327146,-0.0027558081609252386,-0.0062005683620817865,0.001467683267011638,0.005067071376447852,0.010425465909755342,0.010425465909755342,0.010425465909755342,0.010425465909755342,0.11142141702786743,0.0,0.0,-0.002755808160925244
0.20900887638326632,6.966824644549762,5.4900473933649305,1.9666034090386844,0.5420485225836185,0.4988941548183256,5.878436703252566,0.5420485225836185,0.0,0.0,0.0,0.001661188409981534,0.004776652884709327,0.010247334842327364,0.010247334842327364,0.010247334842327364,0.010247334842327364,0.045112744324500256,5.4900473933649305,1.9666034090386844,0.5413072222609342,0.4988941548183256,5.878436703252566,0.5420485225836185,-0.006671702904158874,-0.0007413003226843197,-0.0016679257260397186,0.001661188409981534,0.004776652884709327,0.010247334842327364,0.010247334842327364,0.010247334842327364,0.010247334842327364,0.04212896567998821,0.0,0.0,-0.0007413003226842685
0.23886728729516152,7.962085308056872,5.7886255924170635,2.1085773426879735,0.5421701022485107,0.5320695102685628,5.879530920236596,0.5421701022485107,0.0,0.0,0.0,0.0017953593669000182,0.004098907761911364,0.010068786330521107,0.010068786330521107,0.010068786330521107,0.010068786330521107,0.1146738873678323,5.7886255924170635,2.1085773426879735,0.5435249112534674,0.5320695102685628,5.879530920236596,0.5421701022485107,0.012193281044609726,0.001354809004956636,0.0030483202611524315,0.0017953593669000182,0.004098907761911364,0.010068786330521107,0.010068786330521107,0.010068786330521107,0.010068786330521107,0.11110824657226245,0.0,0.0,0.0013548090049566586
0.2687256982070567,8.957345971563981,5.879148741807983,2.2505512763372626,0.542504747018116,0.5421276379786648,5.882542723163044,0.542504747018116,0.0,0.0,0.0,0.0018664705274644268,0.003163076918439772,0.009889836899794956,0.009889836899794956,0.009889836899794956,0.009889836899794956,0.05192159847926099,5.910260740777045,2.2505512763372626,0.5460228342611957,0.5455845267530051,5.882542723163044,0.542504747018116,0.03166278518771673,0.003518087243079636,0.007915696296929182,0.0018664705274644268,0.003163076918439772,0.009889836899794956,0.009889836899794956,0.009889836899794956,0.009889836899794956,0.04600171948493441,0.03111199896906225,0.00345688877434025,0.0035180872430796706
